##1006250		
Dear	dear	jj
Just	just	rr
think	think	vv0
of	of	io
our	our	appge
living	living	nn1_jj
and	and	cc
working	work	vvg_jj@
conditions	condition	nn2
.	.	y
Pedro	pedro	np1
:	:	y
My	my	appge
living	living	jj_nn1
conditions	condition	nn2
are	be	vbr
crowded	crowded	jj_vvn@
and	and	cc
cramped	cramped	jj_vvn_vvd@
.	.	y
There	there	ex
are	be	vbr
two	two	mc
families	family	nn2
living	live	vvg
in	in	ii_rp@
my	my	appge
shack	shack	nn1
!	!	y
Miguel	miguel	vv0_np1@_nn1
:	:	y
That	that	dd1
's	be	vbz
nothing	nothing	pn1
!	!	y
There	there	ex
are	be	vbr
three	three	mc
families	family	nn2
living	live	vvg
with	with	iw
us	us	ppio2
!	!	y
Diego	diego	np1
:	:	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
every	every	at1
night	night	nnt1
off	off	ii_rp
the	the	at
desert	desert	nn1
.	.	y
That	that	dd1
's	be	vbz
why	why	rrq
my	my	appge
little	little	jj
Jose	jose	np1
died	die	vvd
last	last	md
year	year	nnt1
.	.	y
Miguel	miguel	vv0_np1@_nn1
:	:	y
Working	work	vvg_jj@
conditions	condition	nn2
are	be	vbr
just	just	rr
as	as	rg
bad	bad	jj
.	.	y
I	i	ppis1
cough	cough	vv0
all	all	db
the	the	at
time	time	nnt1
.	.	y
It	it	pph1
's	be	vbz
those	those	dd2
pesticides	pesticide	nn2
.	.	y
Diego	diego	np1
:	:	y
I	i	ppis1
've	have	vh0
fainted	faint	vvn
twice	twice	rr
from	from	ii
working	work	vvg
too	too	rg
long	long	rr_jj
under	under	ii
the	the	at
hot	hot	jj
sun	sun	nn1
.	.	y
Pedro	pedro	np1
:	:	y
I	i	ppis1
ca	can	vm
n't	n't	xx
always	always	rr
coughing	cough	vvg
.	.	y
I	i	ppis1
've	have	vh0
fainted	faint	vvn
in	in	ii
the	the	at
fields	field	nn2
too	too	rr@_rg
,	,	y
but	but	ccb
I	i	ppis1
ca	can	vm
n't	n't	xx
afford	afford	vvi
a	a	at1
doctor	doctor	nn1
.	.	y
Cesar	cesar	np1
:	:	y
What	what	ddq
's	be	vbz
have	have	vh0
we	we	ppis2
done	do	vdn
to	to	to
be	be	vbi
treated	treat	vvn
this	this	dd1
way	way	nn1
?	?	y
Nothing	nothing	pn1
!	!	y
Diego	diego	np1
,	,	y
Pedro	pedro	np1
,	,	y
Pedro	pedro	np1
,	,	y
and	and	cc
Miguel	miguel	np1
(	(	y
together	together	rl
)	)	y
:	:	y
Yes	yes	uh
,	,	y
that	that	dd1
's	be	vbz
right	right	jj
!	!	y
Nothing	nothing	pn1
!	!	y
We	we	ppis2
're	be	vbr
all	all	db_rr@
being	be	vbg
treated	treat	vvn
unfairly	unfairly	rr
!	!	y
Worse	bad	jjr_rrr@
than	than	csn
the	the	at
bugs	bug	nn2
they	they	pphs2
spray	spray	vv0
!	!	y
Cesar	cesar	np1
:	:	y
It	it	pph1
's	be	vbz
time	time	nnt1
for	for	if
things	thing	nn2
to	to	to
change	change	vvi
!	!	y
"	"	y
Diego	diego	np1
,	,	y
Pedro	pedro	np1
,	,	y
and	and	cc
Miguel	miguel	np1
(	(	y
together	together	rl
)	)	y
:	:	y
But	but	ccb
how	how	rrq
?	?	y
What	what	ddq
can	can	vm
we	we	ppis2
do	do	vdi
?	?	y
We	we	ppis2
have	have	vh0
no	no	at
power	power	nn1
.	.	y
Cesar	cesar	np1
:	:	y
We	we	ppis2
must	must	vm
organize	organize	vvi
and	and	cc
form	form	vvi
a	a	at1
union	union	nn1
!	!	y
Then	then	rt
the	the	at
farmers	farmer	nn2
will	will	vm
see	see	vvi
what	what	ddq
power	power	nn1
is	be	vbz
!	!	y
Diego	diego	np1
,	,	y
Pedro	pedro	np1
,	,	y
and	and	cc
Miguel	miguel	np1
(	(	y
together	together	rl
)	)	y
:	:	y
Yes	yes	uh
!	!	y
i	i	zz1
Viva	viva	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
:	:	y
Cesar	cesar	np1
and	and	cc
his	his	appge
family	family	nn1
stopped	stop	vvd_vvn
working	work	vvg
in	in	ii
the	the	at
fields	field	nn2
.	.	y
He	he	pphs1
devoted	devote	vvd
all	all	db
his	his	appge
time	time	nnt1
to	to	ii_to
la	la	fw
causa	causa	fw
(	(	y
the	the	at
cause	cause	nn1
)	)	y
.	.	y
Many	many	da2
farmworkers	farmworkers	nn2
banded	band	vvn
together	together	rl
to	to	to
fight	fight	vvi
for	for	if
justice	justice	nn1
.	.	y
Scene	scene	nn1
5	5	mc
Narrator	narrator	nn1
1	1	mc1
:	:	y
By	by	ii
the	the	at
year	year	nnt1
1965	1965	mc
,	,	y
with	with	iw
the	the	at
help	help	nn1
of	of	io
many	many	da2
people	people	nn
,	,	y
Cesar	cesar	np1
was	be	vbdz
successful	successful	jj
in	in	ii
organizing	organize	vvg
a	a	at1
union	union	nn1
for	for	if
farmworkers	farmworkers	nn2
.	.	y
He	he	pphs1
and	and	cc
the	the	at
workers	worker	nn2
petitioned	petition	vvd_vvn
,	,	y
went	go	vvd
on	on	ii_rp@
strikes	strike	nn2
,	,	y
marched	march	vvd_vvn
,	,	y
and	and	cc
held	hold	vvd_vvn
rallies	rally	nn2
.	.	y
Narrator	narrator	nn1
2	2	mc
:	:	y
In	in	ii
1966	1966	mc
,	,	y
they	they	pphs2
began	begin	vvd
a	a	at1
grape	grape	nn1
boycott	boycott	nn1
.	.	y
Cesar	cesar	np1
gained	gain	vvd
international	international	jj
attention	attention	nn1
,	,	y
and	and	cc
he	he	pphs1
was	be	vbdz
interviewed	interview	vvn
on	on	ii
TV	tv	nn1
.	.	y
Reporter	reporter	nn1
:	:	y
We	we	ppis2
are	be	vbr
here	here	rl
in	in	ii
sunny	sunny	jj
California	california	np1
with	with	iw
Cesar	cesar	np1
Chavez	chavez	np1
and	and	cc
a	a	at1
local	local	jj
farmer	farmer	nn1
.	.	y
Mr.	mr	nnb
Chavez	chavez	np1
,	,	y
can	can	vm
you	you	ppy
tell	tell	vvi
us	us	ppio2
what	what	ddq
's	be	vbz
happening	happen	vvg
here	here	rl
?	?	y
Photograph	photograph	vv0@_nn1
Cesar	cesar	np1
speaks	speak	vvz
to	to	ii
a	a	at1
reporter	reporter	nn1
.	.	y
<p>	<p>	y
Cesar	cesar	np1
:	:	y
We	we	ppis2
're	be	vbr
asking	ask	vvg
people	people	nn
not	not	xx
to	to	to
buy	buy	vvi
or	or	cc
eat	eat	vvi
grapes	grape	nn2
.	.	y
Reporter	reporter	nn1
:	:	y
But	but	ccb
why	why	rrq
?	?	y
Cesar	cesar	np1
:	:	y
If	if	cs
people	people	nn
stop	stop	vv0
eating	eat	vvg_nn1
grapes	grape	nn2
,	,	y
the	the	at
farmers	farmer	nn2
wo	will	vm
n't	n't	xx
be	be	vbi
able	able	jk
to	to	to
sell	sell	vvi
their	their	appge
crops	crop	nn2
to	to	ii
anyone	anyone	pn1
.	.	y
Reporter	reporter	nn1
:	:	y
But	but	ccb
that	that	dd1
would	would	vm
make	make	vvi
the	the	at
farmers	farmer	nn2
lose	lose	vvi
money	money	nn1
.	.	y
Why	why	rrq
do	do	vd0
you	you	ppy
want	want	vvi
to	to	to
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
years	year	nnt2
of	of	io
loyal	loyal	jj
service	service	nn1
,	,	y
the	the	at
migrant	migrant	nn1
worker	worker	nn1
is	be	vbz
still	still	rr
being	be	vbg
mistreated	mistreat	vvn@
.	.	y
We	we	ppis2
demand	demand	vv0
better	better	rrr_jjr
working	work	vvg_jj@
and	and	cc
living	living	jj_vvg_nn1
conditions	condition	nn2
,	,	y
and	and	cc
a	a	at1
guaranteed	guaranteed	jj
minimum	minimum	jj_nn1
wage	wage	nn1
.	.	y
Farmer	farmer	np1%_nn1
Wilson	wilson	np1
:	:	y
It	it	pph1
ca	can	vm
n't	n't	xx
be	be	vbi
done	do	vdn
.	.	y
We	we	ppis2
'll	will	vm
go	go	vvi
out	out	ii21
of	of	ii22
business	business	nn1
.	.	y
Scene	scene	nn1
6	6	mc
Narrator	narrator	nn1
1	1	mc1
:	:	y
People	people	nn
from	from	ii
California	california	np1
to	to	ii
New	new	np1
York	york	np1
took	take	vvd
part	part	nn1
in	in	ii
the	the	at
protest	protest	nn1
.	.	y
All	all	db_rr@
across	across	ii
the	the	at
country	country	nn1
,	,	y
people	people	nn
stopped	stop	vvd_vvn_jj@
buying	buy	vvg_nn1
grapes	grape	nn2
.	.	y
As	as	csa_ii@
demand	demand	nn1
for	for	if
grapes	grape	nn2
dropped	drop	vvd_vvn
,	,	y
so	so	rr
did	do	vdd
the	the	at
prices	price	nn2
.	.	y
This	this	dd1
was	be	vbdz
devastating	devastate	vvg@_jj
to	to	ii
the	the	at
grape	grape	nn1
farmers	farmer	nn2
of	of	io
California	california	np1
.	.	y
Narrator	narrator	nn1
2	2	mc
:	:	y
The	the	at
grape	grape	nn1
boycott	boycott	nn1_vv0
officially	officially	rr
came	come	vvd
to	to	ii
an	a	at1
end	end	nn1
on	on	ii
June	june	npm1
14	14	mc
,	,	y
1969	1969	mc
.	.	y
The	the	at
following	following	jj
year	year	nnt1
the	the	at
migrant	migrant	nn1
workers	worker	nn2
won	win	vvn_vvd
!	!	y
They	they	pphs2
were	be	vbdr
given	give	vvn
a	a	at1
contract	contract	nn1
that	that	cst
provided	provide	vvd_cs
a	a	at1
wage	wage	nn1
increase	increase	nn1
and	and	cc
health	health	nn1
insurance	insurance	nn1
.	.	y
It	it	pph1
also	also	rr
included	include	vvd
regulations	regulation	nn2
against	against	ii
the	the	at
use	use	nn1
of	of	io
certain	certain	jj
pesticides	pesticide	nn2
which	which	ddq
made	make	vvd
workers	worker	nn2
sick	sick	jj_nn1@
.	.	y
Narrator	narrator	nn1
1	1	mc1
:	:	y
Cesar	cesar	np1
Chavez	chavez	np1
continued	continue	vvd
to	to	to
fight	fight	vvi
for	for	if
the	the	at
rights	right	nn2
of	of	io
all	all	db
farmworkers	farmworkers	nn2
until	until	cs_ii@
the	the	at
day	day	nnt1
of	of	io
his	his	appge
death	death	nn1
on	on	ii
April	april	npm1
22	22	mc
,	,	y
1993	1993	mc
.	.	y
A	a	at1
version	version	nn1
of	of	io
this	this	dd1
play	play	nn1
was	be	vbdz
first	first	md
printed	print	vvn_jj
in	in	ii
Famous	famous	jj
Americans	american	nn2
:	:	y
22	22	mc
Short	short	np1_jj@
Plays	play	vvz_nn2
for	for	if
the	the	at
Classroom	classroom	nn1
(	(	y
Scholastic	scholastic	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
READING	reading	np1_vvg_nn1
ZONE	zone	nn1
Photograph	photograph	nn1
Chavez	chavez	np1_nn1@
speaks	speak	vvz
to	to	ii
union	union	nn1
members	member	nn2
in	in	ii
Washington	washington	np1
,	,	y
D.C.	d.c	np1
<p>	<p>	y
READING	reading	np1_vvg_nn1
ZONE	zone	nn1
Play	play	nn1_vv0
Quiz	quiz	nn1
Read	read	vvd_vv0_vvn
each	each	dd1
question	question	nn1
about	about	ii
Viva	viva	nn1
La	la	fw
Causa	causa	fw
!	!	y
Then	then	rt
,	,	y
fill	fill	vv0
in	in	ii_rp@
the	the	at
bubble	bubble	nn1
next	next	ii21
to	to	ii22
the	the	at
letter	letter	nn1
that	that	cst_dd1
is	be	vbz
the	the	at
best	best	jjt_rrt
answer	answer	nn1_vv0
.	.	y
1	1	mc1
.	.	y
The	the	at
play	play	nn1
Viva	viva	nn1
La	la	fw
Causa	causa	fw
!	!	y
is	be	vbz
mostly	mostly	rr
about	about	ii
LESSON	lesson	nn1
2	2	mc
PLAY	play	nn1_vv0
<p>	<p>	y
PAGES	page	nn2
6-10	6-10	mcmc
VIVA	viva	nn1
LA	la	fw@
CAUSA	causa	fw
:	:	y
A	a	at1@_zz1
play	play	nn1
based	base	vvn
upon	upon	ii
the	the	at
life	life	nn1
story	story	nn1
of	of	io
Cesar	cesar	np1
Chavez	chavez	np1
ABOUT	about	ii
THE	the	at
STORY	story	nn1
:	:	y
Cesar	cesar	np1
Chavez	chavez	np1
,	,	y
a	a	at1
Mexican	mexican	jj
American	american	jj
hero	hero	nn1
,	,	y
helps	help	vvz
farmworkers	farmworkers	nn2
get	get	vvi
better	better	rrr_jjr
working	work	vvg_jj@
conditions	condition	nn2
by	by	ii
creating	create	vvg
a	a	at1
labor	labor	nn1
union	union	nn1
.	.	y
VOCABULARY	vocabulary	nn1
:	:	y
boycott	boycott	vv0_nn1
,	,	y
to	to	to
refuse	refuse	vvi
to	to	to
buy	buy	vvi
something	something	pn1
or	or	cc
to	to	to
protest	protest	vvi
;	;	y
migrate	migrate	vvi
,	,	y
move	move	vv0_nn1
;	;	y
pesticide	pesticide	nn1
,	,	y
a	a	at1
chemical	chemical	nn1
used	use	vmk
to	to	to
kill	kill	vvi
insects	insect	nn2
;	;	y
petition	petition	nn1_vv0@
,	,	y
a	a	at1
letter	letter	nn1
signed	sign	vvn
by	by	ii
many	many	da2
people	people	nn
that	that	cst
asks	ask	vvz
officials	official	nn2
for	for	if
a	a	at1
change	change	nn1
.	.	y
OBJECTIVE	objective	nn1_jj
:	:	y
Students	student	nn2
will	will	vm
understand	understand	vvi
problem	problem	nn1
and	and	cc
solution	solution	nn1
.	.	y
BEFORE	before	ii
READING	reading	np1
:	:	y
Ask	ask	vv0
students	student	nn2
if	if	cs
they	they	pphs2
have	have	vh0
ever	ever	rr
tried	try	vvn
to	to	to
solve	solve	vvi
a	a	at1
problem	problem	nn1
or	or	cc
difficulty	difficulty	nn1
.	.	y
What	what	ddq
was	be	vbdz
the	the	at
problem	problem	nn1
?	?	y
What	what	ddq
did	do	vdd
they	they	pphs2
do	do	vdi
to	to	to
solve	solve	vvi
the	the	at
problem	problem	nn1
?	?	y
Explain	explain	vv0
to	to	ii
students	student	nn2
that	that	cst
most	most	dat
stories	story	nn2
have	have	vh0
a	a	at1
basic	basic	jj
problem	problem	nn1
or	or	cc
difficulty	difficulty	nn1
the	the	at
main	main	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
La	la	fw
Causa	causa	fw
!	!	y
Cesar	cesar	np1
Chavez	chavez	np1
becomes	become	vvz
a	a	at1
hero	hero	nn1
when	when	cs_rrq
he	he	pphs1
solves	solve	vvz
a	a	at1
problem	problem	nn1
for	for	if
all	all	db
farmworkers	farmworkers	nn2
.	.	y
DURING	during	ii
READING	reading	np1
:	:	y
Have	have	vh0
students	student	nn2
read	read	vvn
the	the	at
first	first	md
two	two	mc
scenes	scene	nn2
.	.	y
Have	have	vh0
students	student	nn2
underline	underline	vvi
the	the	at
problem	problem	nn1
they	they	pphs2
find	find	vv0
in	in	ii_rp@
Scene	scene	nn1
2	2	mc
.	.	y
(	(	y
In	in	ii
Scene	scene	nn1
2	2	mc
,	,	y
the	the	at
problem	problem	nn1
of	of	io
migrant	migrant	nn1
workers	worker	nn2
being	be	vbg
mistreated	mistreat	vvn@
is	be	vbz
introduced	introduce	vvn
.	.	y
)	)	y
Ask	ask	vv0
students	student	nn2
to	to	to
predict	predict	vvi
how	how	rrq
this	this	dd1
problem	problem	nn1
could	could	vm
be	be	vbi
solved	solve	vvn
.	.	y
Invite	invite	vv0
students	student	nn2
to	to	to
circle	circle	vvi
solutions	solution	nn2
for	for	if
the	the	at
problems	problem	nn2
of	of	io
migrant	migrant	nn1
workers	worker	nn2
when	when	cs_rrq
they	they	pphs2
are	be	vbr
mentioned	mention	vvn
in	in	ii
the	the	at
play	play	nn1
.	.	y
(	(	y
Scene	scene	nn1
4	4	mc
:	:	y
a	a	at1
meeting	meeting	nn1
of	of	io
farmworkers	farmworkers	nn2
,	,	y
decision	decision	nn1
to	to	to
organize	organize	vvi
and	and	cc
form	form	vvi
a	a	at1
union	union	nn1
;	;	y
Scene	scene	nn1
5	5	mc
:	:	y
workers	worker	nn2
petitioned	petition	vvd_vvn
,	,	y
went	go	vvd
on	on	ii_rp@
strikes	strike	nn2
,	,	y
marched	march	vvd_vvn
,	,	y
boycotted	boycott	vvd_vvn
grapes	grape	nn2
,	,	y
etc.	etc	ra
;	;	y
Scene	scene	nn1
6	6	mc
:	:	y
people	people	nn
from	from	ii
California	california	np1
to	to	ii
New	new	np1
York	york	np1
participated	participate	vvd
in	in	ii
the	the	at
grape	grape	nn1
boycott	boycott	nn1
.	.	y
)	)	y
AFTER	after	cs_ii
READING	reading	np1
:	:	y
Have	have	vh0
students	student	nn2
describe	describe	vvi
one	one	mc1
social	social	jj
problem	problem	nn1
of	of	io
the	the	at
past	past	nn1_jj
or	or	cc
present	present	nn1_jj
.	.	y
Ask	ask	vv0
students	student	nn2
to	to	to
discuss	discuss	vvi
solutions	solution	nn2
for	for	if
the	the	at
social	social	jj
problem	problem	nn1
.	.	y
For	for	rex21
example	example	rex22
,	,	y
in	in	ii
the	the	at
last	last	md
issue	issue	nn1
of	of	io
Action	action	nn1
,	,	y
students	student	nn2
learned	learn	vvn_vvd
about	about	ii
Rosa	rosa	np1_nn
Parks	park	nn2
and	and	cc
the	the	at
social	social	jj
problem	problem	nn1
of	of	io
racism	racism	nn1
and	and	cc
segregation	segregation	nn1
on	on	ii
buses	bus	nn2
.	.	y
Rosa	rosa	np1_nn
's	's	ge
solution	solution	nn1
to	to	ii
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
of	of	io
the	the	at
bus	bus	nn1
and	and	cc
begin	begin	vv0
a	a	at1
bus	bus	nn1
boycott	boycott	nn1
.	.	y
PLUS	plus	ii_nn1@
:	:	y
See	see	vv0
Reading	reading	np1_vvg@_nn1@
Zone	zone	nn1
:	:	y
Play	play	vv0_nn1
Quiz	quiz	nn1
on	on	ii
p.	xx_p	nnu_nn1
11	11	mc
of	of	io
the	the	at
student	student	nn1
edition	edition	nn1
and	and	cc
Succes	succes	np2_vvz@
Zone	zone	nn1
:	:	y
Discrepancy	discrepancy	nn1
Passages	passage	nn2
on	on	ii
p.	xx_p	nnu_nn1
4	4	mc
of	of	io
the	the	at
Teacher	teacher	nn1
's	's	ge
Edition	edition	nn1
.	.	y
READING	reading	np1_vvg_nn1
ZONE	zone	nn1
:	:	y
PLAY	play	vv0_nn1
QUIZ	quiz	nn1
,	,	y
R	xx_r	zz1
I	i	zz1%
I	i	zz1%
I.c	i.c	np1
;	;	y
2.	2	mc
a	a	at1
;	;	y
3.	3	mc
c	c	zz1
;	;	y
4.	4	mc
b	b	zz1
;	;	y
5.	5	mc
a	a	at1
;	;	y
6.	6	mc
a	a	at1
;	;	y
7.	7	mc
a	a	at1
;	;	y
8.	8	mc
b	b	zz1
;	;	y
9.	9	mc
b	b	zz1
;	;	y
IO.a	io.a	np1
.	.	y
Action	action	nn1
Skills	skill	nn2
Sheet	sheet	nn1
SUCCESS	success	nn1
ZONE	zone	nn1
Name	name	nn1
:	:	y
Date	date	nn1
:	:	y
VIVA	viva	nn1
LA	la	fw@
CAUSA	causa	fw
!	!	y
READING	reading	np1_vvg_nn1
SUMMARIES	summary	nn2
FOR	for	if
ACCURACY/DISCREPANCY	accuracy/discrepancy	nn1
PASSAGES	passage	nn2
How	how	rrq_rgq@
well	well	rr
do	do	vd0
you	you	ppy
remember	remember	vvi
what	what	ddq
you	you	ppy
read	read	vv0_vvd
about	about	ii
Cesar	cesar	np1
Chavez	chavez	np1
?	?	y
Below	below	rl
are	be	vbr
three	three	mc
different	different	jj
summaries	summary	nn2
of	of	io
the	the	at
play	play	nn1
;	;	y
Viva	viva	nn1
la	la	fw
Causa	causa	fw
!	!	y
Only	only	rr
one	one	mc1
of	of	io
them	them	ppho2
has	have	vhz
completely	completely	rr
accurate	accurate	jj
information	information	nn1
.	.	y
Two	two	mc
of	of	io
the	the	at
passages	passage	nn2
will	will	vm
have	have	vhi
factual	factual	jj
errors	error	nn2
,	,	y
such	such	ii21
as	as	ii22
"	"	y
Migrant	migrant	nn1
workers	worker	nn2
were	be	vbdr
farm	farm	nn1
laborers	laborer	nn2
who	who	pnqs
were	be	vbdr
forced	force	vvn
to	to	to
work	work	vvi
on	on	ii_rp@
one	one	mc1
farm	farm	nn1
for	for	if
years	year	nnt2
at	at	ii
a	a	at1
time	time	nnt1
:	:	y
"	"	y
That	that	dd1
is	be	vbz
incorrect	incorrect	jj
because	because	cs
migrant	migrant	nn1
workers	worker	nn2
followed	follow	vvd_vvn
the	the	at
crops	crop	nn2
,	,	y
moving	move	vvg
from	from	ii
farm	farm	nn1
to	to	ii
farm	farm	nn1
.	.	y
Carefully	carefully	rr
read	read	vv0_vvn_vvd
each	each	dd1
of	of	io
the	the	at
passages	passage	nn2
below	below	rl
.	.	y
Underline	underline	vv0
any	any	dd
inaccurate	inaccurate	jj
sentences	sentence	nn2
.	.	y
In	in	ii
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
next	next	ii21
to	to	ii22
the	the	at
passage	passage	nn1
which	which	ddq
is	be	vbz
completely	completely	rr
correct	correct	jj_vv0@
.	.	y
Place	place	vv0
an	a	at1
X	x	zz1
next	next	ii21
to	to	ii22
the	the	at
passages	passage	nn2
which	which	ddq
have	have	vh0
any	any	dd
incorrect	incorrect	jj
information	information	nn1
.	.	y
I.	i	np1
Migrant	migrant	nn1
families	family	nn2
were	be	vbdr
often	often	rr
mistreated	mistreat	vvn
,	,	y
overworked	overworked	jj_vvn@
,	,	y
and	and	cc
unfairly	unfairly	rr
paid	pay	vvn_vvd
.	.	y
It	it	pph1
was	be	vbdz
common	common	jj
to	to	to
find	find	vvi
several	several	da2
families	family	nn2
living	live	vvg
in	in	ii_rp@
one	one	mc1
shack	shack	nn1
.	.	y
There	there	ex
were	be	vbdr
no	no	at
set	set	nn1_jj@
wages	wage	nn2
for	for	if
migrant	migrant	nn1
workers	worker	nn2
and	and	cc
farmers	farmer	nn2
paid	pay	vvn_vvd
whatever	whatever	ddqv
they	they	pphs2
pleased	please	vvd@
.	.	y
Cesar	cesar	np1
learned	learn	vvd
to	to	to
pick	pick	vvi
crops	crop	nn2
at	at	ii
a	a	at1
very	very	rg
young	young	jj
age	age	nn1
.	.	y
When	when	cs
Cesar	cesar	np1
grew	grow	vvd
up	up	rp
,	,	y
he	he	pphs1
became	become	vvd
a	a	at1
successful	successful	jj
organizer	organizer	nn1
for	for	if
farmworkers	farmworkers	nn2
.	.	y
He	he	pphs1
and	and	cc
the	the	at
workers	worker	nn2
never	never	rr
petitioned	petition	vvn_vvd
or	or	cc
participated	participate	vvd
in	in	ii_rp@
strikes	strike	nn2
,	,	y
rallies	rally	nn2_vvz
,	,	y
or	or	cc
marches	march	vvz_nn2
because	because	cs
it	it	pph1
would	would	vm
have	have	vhi
been	be	vbn
too	too	rg_rr@
distracting	distracting	jj@_vvg
for	for	if
the	the	at
workers	worker	nn2
.	.	y
Cesar	cesar	np1
became	become	vvd
famous	famous	jj
for	for	if
his	his	appge
work	work	nn1
as	as	ii_csa
the	the	at
leader	leader	nn1
of	of	io
a	a	at1
labor	labor	nn1
union	union	nn1
.	.	y
2	2	mc
.	.	y
When	when	cs
Cesar	cesar	np1
Chavez	chavez	np1
was	be	vbdz
a	a	at1
child	child	nn1
,	,	y
his	his	appge
family	family	nn1
lost	lose	vvd_vvn
their	their	appge
farm	farm	nn1
.	.	y
They	they	pphs2
were	be	vbdr
forced	force	vvn
to	to	to
leave	leave	vvi
their	their	appge
home	home	nn1
and	and	cc
follow	follow	vvi
the	the	at
crops	crop	nn2
for	for	if
work	work	nn1
.	.	y
They	they	pphs2
became	become	vvd
migrant	migrant	nn1
workers	worker	nn2
.	.	y
Life	life	nn1
was	be	vbdz
not	not	xx
easy	easy	jj
for	for	if
migrant	migrant	nn1
workers	worker	nn2
.	.	y
When	when	cs
Cesar	cesar	np1
grew	grow	vvd
up	up	rp
,	,	y
he	he	pphs1
joined	join	vvd
a	a	at1
movement	movement	nn1
to	to	to
create	create	vvi
a	a	at1
union	union	nn1
that	that	cst_dd1
would	would	vm
protect	protect	vvi
migrant	migrant	nn1
workers	worker	nn2
from	from	ii
mistreatment	mistreatment	nn1
.	.	y
He	he	pphs1
asked	ask	vvd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
Grape	grape	nn1
Boycott	boycott	nn1
.	.	y
However	however	rr
,	,	y
the	the	at
boycott	boycott	nn1
failed	fail	vvd_vvn
and	and	cc
the	the	at
migrant	migrant	nn1
workers	worker	nn2
were	be	vbdr
denied	deny	vvn
a	a	at1
fair	fair	jj
contract	contract	nn1
.	.	y
3	3	mc
.	.	y
Cesar	cesar	np1
Chavez	chavez	np1
grew	grow	vvd
up	up	rp
during	during	ii
the	the	at
Great	great	jj
Depression	depression	nn1
.	.	y
His	his	appge
family	family	nn1
lost	lose	vvd_vvn
their	their	appge
farm	farm	nn1
and	and	cc
became	become	vvd
migrant	migrant	nn1
workers	worker	nn2
.	.	y
Migrant	migrant	nn1
workers	worker	nn2
were	be	vbdr
overworked	overworked	jj_vvn@
and	and	cc
underpaid	underpay	vvd_vvn
.	.	y
They	they	pphs2
were	be	vbdr
also	also	rr
exposed	expose	vvn_vvd
to	to	ii
the	the	at
hot	hot	jj
sun	sun	nn1
and	and	cc
harmful	harmful	jj
pesticides	pesticide	nn2
.	.	y
When	when	cs
Cesar	cesar	np1
became	become	vvd
an	a	at1
adult	adult	nn1
,	,	y
he	he	pphs1
got	get	vvd
involved	involved	jj
in	in	ii
a	a	at1
movement	movement	nn1
to	to	to
create	create	vvi
a	a	at1
union	union	nn1
that	that	cst_dd1
would	would	vm
protect	protect	vvi
migrant	migrant	nn1
workers	worker	nn2
from	from	ii
mistreatment	mistreatment	nn1
.	.	y
He	he	pphs1
led	lead	vvd
a	a	at1
