##221672		
OFF	off	ii
'	'	"@
you	you	ppy
know	know	vv0
?	?	y
@(Footage-from-Strai)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
They	they	pphs2
call	call	vv0
themselves	themselves	ppx2
Straight	straight	jj
Edge	edge	nn1
.	.	y
@!Mr-ROSE		zzq
:	:	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
's	be	vbz
a	a	at1
lifetime	lifetime	nnt1
commitment	commitment	nn1
to	to	to
abstain	abstain	vvi
from	from	ii
alcohol	alcohol	nn1
,	,	y
drugs	drug	nn2
,	,	y
cigarettes	cigarette	nn2
.	.	y
@(During-concert)		zzc
You	you	ppy
guys	guy	nn2
OK	ok	rr
?	?	y
It	it	pph1
has	have	vhz
nothing	nothing	pn1
to	to	to
do	do	vdi
with	with	iw
clothes	clothes	nn2
or	or	cc
earrings	earring	nn2
or	or	cc
tattoos	tattoo	nn2
or	or	cc
hairstyles	hairstyle	nn2
.	.	y
It	it	pph1
has	have	vhz
to	to	to
do	do	vdi
with	with	iw
a	a	at1
change	change	nn1
within	within	ii
yourself	yourself	ppx1
.	.	y
@(Footage-of-Rose-li)		zzc
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
Leading	lead	vvg
a	a	at1
clean	clean	jj
lifestyle	lifestyle	nn1
--		nn1
that	that	cst_dd1
's	be	vbz
my	my	appge
goal	goal	nn1
for	for	if
my	my	appge
life	life	nn1
.	.	y
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
D.J	d.j	np1
.	.	y
'	'	"@_ge
s	s	zz1
commitment	commitment	nn1
springs	spring	nn2_vvz@
from	from	ii
family	family	nn1
values	value	nn2
.	.	y
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
Cocaine	cocaine	nn1
.	.	y
I	i	ppis1
was	be	vbdz
really	really	rr
young	young	jj
.	.	y
I	i	mc1@_zz1@_ppis1
--		nn1_jj
I	i	ppis1
knew	know	vvd
a	a	at1_rr21@
lot	lot	nn1_rr22
about	about	ii
drugs	drug	nn2
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-Rose		np1
;		np1
-p	-p	jj
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
But	but	ccb
in	in	ii
his	his	appge
case	case	nn1
,	,	y
they	they	pphs2
were	be	vbdr
negative	negative	jj
values	value	nn2
that	that	cst
had	have	vhd
a	a	at1
lasting	lasting	jj
effect	effect	nn1
on	on	ii
his	his	appge
life	life	nn1
.	.	y
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
You	you	ppy
're	be	vbr
a	a	at1
little	little	jj
kid	kid	nn1
and	and	cc
you	you	ppy
just	just	rr
love	love	vv0
your	your	appge
father	father	nn1
,	,	y
you	you	ppy
know	know	vv0
?	?	y
But	but	ccb
,	,	y
you	you	ppy
know	know	vv0
,	,	y
when	when	cs_rrq
you	you	ppy
see	see	vv0
your	your	appge
father	father	nn1
,	,	y
like	like	ii_jj@
--		nn1_jj
with	with	iw
like	like	ii
a	a	at1
mirror	mirror	nn1
and	and	cc
a	a	at1
razor	razor	nn1
blade	blade	nn1
and	and	cc
some	some	dd
white	white	jj
lines	line	nn2
and	and	cc
then	then	rt
...	...	...
qwq		xx
@		ii
(	(	y
Footage-of-Rose		np1
;		np1
-p	-p	jj
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
His	his	appge
father	father	nn1
was	be	vbdz
a	a	at1
drug	drug	nn1
user	user	nn1
who	who	pnqs
abandoned	abandon	vvd
the	the	at
family	family	nn1
when	when	cs_rrq
D.J	d.j	np1
.	.	y
was	be	vbdz
a	a	at1
small	small	jj
child	child	nn1
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
up	up	ii21
to	to	ii22
their	their	appge
father	father	nn1
and	and	cc
they	they	pphs2
learned	learn	vvd
from	from	ii
their	their	appge
father	father	nn1
.	.	y
I	i	ppis1
learned	learn	vvd
what	what	ddq
not	not	xx
to	to	to
do	do	vdi
.	.	y
I	i	ppis1
saw	see	vvd
the	the	at
opposite	opposite	nn1@_jj
of	of	io
way	way	nn1
things	thing	nn2
should	should	vm
be	be	vbi
.	.	y
I	i	mc1@_zz1@_ppis1
--		nn1_jj
I	i	ppis1
saw	see	vvd
that	that	cst
you	you	ppy
should	should	vm
respect	respect	vvi
people	people	nn
;		np1
you	you	ppy
should	should	vm
support	support	vvi
your	your	appge
children	child	nn2
.	.	y
Rose	rose	np1@_nn1
's	's	ge
Mother	mother	nn1
:	:	y
Hi	hi	uh
,	,	y
D.	d	np1
@!Mr-ROSE		zzq
:	:	y
Hi	hi	uh
,	,	y
Mom	mom	nn1
.	.	y
@(Footage-of-Rose-an)		zzc
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
My	my	appge
mom	mom	nn1
was	be	vbdz
a	a	at1
great	great	jj
woman	woman	nn1
who	who	pnqs
had	have	vhd
an	a	at1
addiction	addiction	nn1
.	.	y
Rose	rose	np1@_nn1
's	's	ge
Mother	mother	nn1
:	:	y
What	what	ddq
's	be	vbz
going	go	vvg
on	on	rp@_ii
?	?	y
@!Mr-ROSE		zzq
:	:	y
Nothing	nothing	pn1
.	.	y
@(Footage-of-Rose-an)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
D.J	d.j	np1
.	.	y
'	'	"@_ge
s	s	zz1
mother	mother	nn1
is	be	vbz
a	a	at1
recovering	recover	vvg
alcoholic	alcoholic	nn1_jj
.	.	y
Rose	rose	np1@_nn1
's	's	ge
Mother	mother	nn1
:	:	y
I	i	ppis1_mc1%
--		zz
I	i	ppis1
'm	be	vbm
a	a	at1
child	child	nn1
of	of	io
the	the	at
'	'	"@_ge
60s	60s	mc2
,	,	y
you	you	ppy
know	know	vv0
.	.	y
I	i	ppis1
went	go	vvd
through	through	ii
the	the	at
whole	whole	nn1_jj
nine	nine	mc
yards	yard	nn2
.	.	y
Everybody	everybody	pn1
drank	drink	vvd
,	,	y
everybody	everybody	pn1
smoked	smoke	vvd_jj@_vvn
dope	dope	nn1
,	,	y
everybody	everybody	pn1
smoked	smoke	vvd_jj@_vvn
cigarettes	cigarette	nn2
.	.	y
You	you	ppy
know	know	vv0
,	,	y
I	i	ppis1
've	have	vh0
been	be	vbn
there	there	rl
,	,	y
and	and	cc
I	i	ppis1
do	do	vd0
n't	n't	xx
want	want	vvi
any	any	dd
of	of	io
my	my	appge
kids	kid	nn2
to	to	to
go	go	vvi
through	through	ii
that	that	dd1
.	.	y
qwq		xx
@		ii
(	(	y
Footage-of-Rose-an		np1
Rose	rose	np1
's	's	ge
Mother	mother	nn1
:	:	y
@(Voiceover)		zzc
As	as	cs31
far	far	cs32
as	as	cs33
D.J	d.j	np1
.	.	y
being	be	vbg
Straight	straight	jj
Edge	edge	nn1
,	,	y
I	i	ppis1
think	think	vv0
it	it	pph1
's	be	vbz
great	great	jj
.	.	y
It	it	pph1
's	be	vbz
noth	noth	nn1
--		zz
nothing	nothing	pn1
like	like	ii
Woodstock	woodstock	np1
.	.	y
@(Footage-of-Rose-pl)		zzc
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
Woodstock	woodstock	np1
generation	generation	nn1
.	.	y
qwq		xx
@		ii
(	(	y
Vintage-footage-of	vintage-footage-of	nn1_jj@
Group	group	nn1
:	:	y
(	(	y
In	in	ii
unison	unison	nn1_jj
)		np1
Peace	peace	nn1
now	now	rt
!	!	y
Peace	peace	nn1
now	now	rt
!	!	y
@(Vintage-footage-of)		zzc
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
Their	their	appge
movement	movement	nn1
was	be	vbdz
what	what	ddq
started	start	vvd
ours	ours	ppge
.	.	y
They	they	pphs2
started	start	vvd
all	all	db
these	these	dd2
fantastic	fantastic	jj
changes	change	nn2
,	,	y
and	and	cc
they	they	pphs2
never	never	rr
got	get	vvn_vvd
a	a	at1
chance	chance	nn1
to	to	to
finish	finish	vvi
them	them	ppho2
.	.	y
qwq		xx
@		ii
(	(	y
Vintage-footage-pe	vintage-footage-pe	jj_nn1
Unidentified	unidentified	jj
Man	man	nn1
3	3	mc
:	:	y
I	i	ppis1_mc1%
--		zz
I	i	ppis1
mean	mean	vv0
,	,	y
I	i	ppis1
like	like	vv0
to	to	to
turn	turn	vvi
on	on	rp@
,	,	y
man	man	nn1
.	.	y
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
drugs	drug	nn2
took	take	vvd
them	them	ppho2
out	out	rp
,	,	y
you	you	ppy
know	know	vv0
?	?	y
Unidentified	unidentified	jj
Woman	woman	nn1
1	1	mc1
:	:	y
Wow	wow	uh
.	.	y
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
they	they	pphs2
were	be	vbdr
crushed	crush	vvn
by	by	ii
drugs	drug	nn2
.	.	y
We	we	ppis2
're	be	vbr
the	the	at
--		nn1_jj
we	we	ppis2
're	be	vbr
the	the	at
second	second	md
wave	wave	nn1
.	.	y
We	we	ppis2
're	be	vbr
--		zz
we	we	ppis2
're	be	vbr
in	in	ii
it	it	pph1
to	to	to
win	win	vvi
it	it	pph1
.	.	y
@(Footage-of-person-)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Like	like	ii
the	the	at
young	young	jj
people	people	nn
of	of	io
the	the	at
'	'	"@_ge
60s	60s	mc2
,	,	y
Straight	straight	rr_jj
Edgers	edgers	np1_nn2%
want	want	vv0
to	to	to
save	save	vvi
the	the	at
world	world	nn1
.	.	y
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
That	that	dd1
's	be	vbz
all	all	db
I	i	ppis1
want	want	vv0
to	to	to
do	do	vdi
is	be	vbz
promote	promote	vvi
animal	animal	nn1
rights	right	nn2
,	,	y
you	you	ppy
know	know	vv0
,	,	y
respect	respect	nn1_vv0@
for	for	if
the	the	at
environment	environment	nn1
.	.	y
We	we	ppis2
print	print	vv0
these	these	dd2
shirts	shirt	nn2
,	,	y
usually	usually	rr
have	have	vh0
a	a	at1
Straight	straight	jj
Edge	edge	nn1
theme	theme	nn1
to	to	ii
them	them	ppho2
...	...	...
Hand	hand	vv0%
me	me	ppio1
a	a	at1
stack	stack	nn1
of	of	io
those	those	dd2
.	.	y
@(Footage-of-T-shirt)		zzc
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
and	and	cc
sell	sell	vv0
them	them	ppho2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
together	together	rl
.	.	y
And	and	cc
that	that	dd1
's	be	vbz
--		zz
that	that	cst_dd1
's	be	vbz
my	my	appge
concern	concern	nn1
.	.	y
I	i	ppis1
'm	be	vbm
concerned	concerned	jj
about	about	ii
the	the	at
future	future	nn1_jj
.	.	y
@(Footage-of-Rose-pr)		zzc
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
Why	why	rrq
eat	eat	vvi
meat	meat	nn1
if	if	cs
I	i	ppis1
do	do	vd0
n't	n't	xx
have	have	vhi
to	to	to
?	?	y
Because	because	cs
it	it	pph1
's	be	vbz
killing	kill	vvg_nn1
.	.	y
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
You	you	ppy
're	be	vbr
more	more	dar_rrr
than	than	csn
a	a	at1
vegetarian	vegetarian	nn1_jj
,	,	y
right	right	rr_nn1_jj
?	?	y
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
I	i	ppis1
'm	be	vbm
a	a	at1
strict	strict	jj
vegetarian	vegetarian	nn1_jj
,	,	y
which	which	ddq
is	be	vbz
called	call	vvn
veganism.	veganism	nnu
@(Footage-of-bumper-)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Veganism	veganism	nn1
:	:	y
no	no	at_uh
animal	animal	nn1
products	product	nn2
whatsoever	whatsoever	ddqv
.	.	y
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
This	this	dd1
stuff	stuff	nn1
is	be	vbz
good	good	jj
,	,	y
Nana	nana	nn1
.	.	y
We	we	ppis2
eat	eat	vv0
,	,	y
like	like	rr
,	,	y
meat	meat	nn1
substitutes	substitute	nn2
,	,	y
a	a	at1
lot	lot	nn1
of	of	io
soy-based	soy-based	jj_nn1
products	product	nn2
.	.	y
I	i	ppis1
've	have	vh0
got	get	vvn
a	a	at1
garden	garden	nn1
burger	burger	nn1
with	with	iw
A-1	a-1	mc1
Steak	steak	nn1
Sauce	sauce	nn1
and	and	cc
a	a	at1
little	little	jj
pasta	pasta	nn1
salad	salad	nn1
.	.	y
Vegan	vegan	nn1
meal	meal	nn1
--		nn1_jj
voila	voila	fw
@(Footage-of-Rose-an)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
If	if	cs
you	you	ppy
're	be	vbr
in	in	ii
Straight	straight	jj
Edge	edge	nn1
,	,	y
there	there	ex
's	be	vbz
no	no	at
drinking	drinking	nn1
...	...	...
@!Mr-ROSE		zzq
:	:	y
Right	right	rr_nn1_jj
.	.	y
@!LAGATTUTA		zzq
:	:	y
...	...	...
and	and	cc
no	no	at
smoking	smoking	jj_nn1
cigarettes	cigarette	nn2
.	.	y
@!Mr-ROSE		zzq
:	:	y
Correct	correct	jj_vv0@
.	.	y
@!LAGATTUTA		zzq
:	:	y
What	what	ddq
about	about	ii
--		nn1_jj
what	what	ddq
about	about	ii_rg%
promiscuous	promiscuous	jj
sex	sex	nn1
?	?	y
Do	do	vd0
Straight	straight	rr_jj
Edgers	edgers	np1_nn2%
abstain	abstain	vv0
from	from	ii
sex	sex	nn1
?	?	y
@!Mr-ROSE		zzq
:	:	y
Some	some	dd
do	do	vd0
.	.	y
If	if	cs
you	you	ppy
respect	respect	vv0@
someone	someone	pn1
,	,	y
you	you	ppy
wo	will	vm
n't	n't	xx
be	be	vbi
having	have	vhg
promiscuous	promiscuous	jj
sex	sex	nn1
.	.	y
You	you	ppy
know	know	vv0
,	,	y
it	it	pph1
comes	come	vvz
under	under	ii
respect	respect	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
n	xx_n	zz1
'	'	ge
roll	roll	nn1
.	.	y
Straight	straight	rr_jj
Edgers	edgers	np1_nn2%
say	say	vv0
,	,	y
'	'	ge
Well	well	nn1
,	,	y
one	one	mc1
out	out	rp
of	of	io
three	three	mc
is	be	vbz
n't	n't	xx
bad	bad	jj
.	.	y
'	'	"@_ge
And	and	cc
they	they	pphs2
're	be	vbr
spreading	spread	vvg
their	their	appge
message	message	nn1
through	through	ii
their	their	appge
music	music	nn1
.	.	y
One	one	mc1
of	of	io
their	their	appge
leading	leading	jj
bands	band	nn2
is	be	vbz
called	call	vvn
Earth	earth	nn1
Crisis	crisis	nn1
.	.	y
@(Footage-of-Earth-C)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
We	we	ppis2
caught	catch	vvd
up	up	rp
with	with	iw
them	them	ppho2
here	here	rl
in	in	ii
Portland	portland	np1
,	,	y
Oregon	oregon	np1
,	,	y
on	on	ii
their	their	appge
25-city	25-city	jj_nn1
tour	tour	nn1
.	.	y
@!Mr-CARL-BEEKNER-@1		zzq
:	:	y
Every	every	at1
tour	tour	nn1
we	we	ppis2
go	go	vv0
out	out	rp
,	,	y
I	i	ppis1
see	see	vv0
that	that	cst
there	there	ex
's	be	vbz
more	more	rgr_dar_rrr
and	and	cc
more	more	dar
people	people	nn
.	.	y
@(From-concert)		zzc
This	this	dd1
first	first	md
song	song	nn1
is	be	vbz
about	about	ii
animal	animal	nn1_jj%
liberation	liberation	nn1
.	.	y
@(Footage-of-concert)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Like	like	ii
all	all	db
Straight	straight	jj
Edge	edge	nn1
songs	song	nn2
,	,	y
it	it	pph1
's	be	vbz
music	music	nn1
with	with	iw
meaning	meaning	nn1_vvg
...	...	...
@(Excerpt-from-conce)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
if	if	cs
you	you	ppy
speak	speak	vv0
the	the	at
language	language	nn1
.	.	y
Maybe	maybe	rr
I	i	ppis1
'm	be	vbm
just	just	rr
old	old	jj
.	.	y
I	i	mc1@
--		nn1_jj
I	i	mc1%_zz1%_ppis1
--		nn1_jj
I	i	ppis1
know	know	vv0
I	i	ppis1
'm	be	vbm
a	a	rr21
little	little	rr22
deaf	deaf	jj
after	after	ii
listening	listen	vvg
to	to	ii
you	you	ppy
.	.	y
What	what	ddq
--		nn1
what	what	ddq
are	be	vbr
some	some	dd
of	of	io
the	the	at
lyrics	lyrics	nn2
?	?	y
What	what	ddq
are	be	vbr
you	you	ppy
saying	say	vvg
up	up	rp
there	there	rl
?	?	y
@(Footage-of-Lagattu)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Lead	lead	vv0_nn1
singer	singer	nn1
Carl	carl	np1
Beekner	beekner	np1
:	:	y
@!Mr-BEEKNER		zzq
:	:	y
We	we	ppis2
have	have	vh0
songs	song	nn2
about	about	ii
environmentalism	environmentalism	nn1
,	,	y
songs	song	nn2
about	about	ii
treating	treat	vvg
other	other	jj
people	people	nn
with	with	iw
respect	respect	nn1
.	.	y
@(Footage-of-Earth-C)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Thankfully	thankfully	rr
,	,	y
Earth	earth	nn1
Crisis	crisis	nn1
'	'	ge
lyrics	lyrics	nn2
come	come	vv0_vvn@
with	with	iw
the	the	at
CD.	cd	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
.	.	y
@!LAGATTUTA		zzq
:	:	y
Are	be	vbr
you	you	ppy
making	make	vvg
any	any	dd
money	money	nn1
at	at	ii
this	this	dd1
?	?	y
@!Mr-BEEKNER		zzq
:	:	y
Not	not	xx
yet	yet	rr
,	,	y
but	but	ccb
that	that	dd1
's	be	vbz
not	not	xx
really	really	rr
what	what	ddq
this	this	dd1
is	be	vbz
about	about	rp@_ii
.	.	y
It	it	pph1
's	be	vbz
about	about	ii
trying	try	vvg
to	to	to
reach	reach	vvi
people	people	nn
with	with	iw
a	a	at1
message	message	nn1
.	.	y
@(Footage-from-Earth)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
thousands	thousand	m
across	across	ii
the	the	at
country	country	nn1
are	be	vbr
hearing	hear	vvg
the	the	at
message	message	nn1
.	.	y
@!Mr-BEEKNER		zzq
:	:	y
@(Voiceover)		zzc
The	the	at
movement	movement	nn1
is	be	vbz
gaining	gain	vvg
momentum	momentum	nn1
.	.	y
@(Footage-of-an-X-be)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Back	back	rp_nn1
in	in	ii
Syracuse	syracuse	np1
,	,	y
D.J	d.j	np1
.	.	y
is	be	vbz
living	live	vvg
the	the	at
message	message	nn1
.	.	y
@!Mr-ROSE		zzq
:	:	y
The	the	at
X	x	zz1_mc@
--		zz
it	it	pph1
means	mean	vvz
drug-free	drug-free	jj_rr@
,	,	y
Straight	straight	jj
Edge	edge	nn1
.	.	y
@(Footage-of-X-on-Ro)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
That	that	cst
X	x	zz1
is	be	vbz
a	a	at1
badge	badge	nn1
of	of	io
commitment	commitment	nn1
.	.	y
@(Footage-of-Straigh)		zzc
@!Mr-ROSE		zzq
:	:	y
We	we	ppis2
're	be	vbr
like	like	ii
one	one	mc1
big	big	jj
family	family	nn1
.	.	y
We	we	ppis2
're	be	vbr
here	here	rl
to	to	to
jump	jump	vvi
around	around	rp
on	on	ii
each	each	ppx221
other	other	ppx222
and	and	cc
to	to	to
have	have	vhi
a	a	at1
good	good	jj
time	time	nnt1
.	.	y
@(Voiceover)		zzc
The	the	at
music	music	nn1
is	be	vbz
the	the	at
focal	focal	jj
point	point	nn1
.	.	y
It	it	pph1
makes	make	vvz
a	a	at1
family	family	nn1
bond	bond	nn1
.	.	y
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
And	and	cc
the	the	at
dancing	dancing	nn1
?	?	y
Explain	explain	vv0
something	something	pn1
to	to	ii
me	me	ppio1
.	.	y
What	what	ddq
's	be	vbz
all	all	db
the	the	at
pushing	pushing	nn1%_jj%_vvg
and	and	cc
shoving	shove	vvg
about	about	rp@_ii
?	?	y
@!Mr-ROSE		zzq
:	:	y
It	it	pph1
's	be	vbz
aggression	aggression	nn1
.	.	y
It	it	pph1
--		zz
it	it	pph1
helps	help	vvz
us	us	ppio2
get	get	vvi
out	out	rp
our	our	appge
energy	energy	nn1
in	in	ii
a	a	at1
positive	positive	jj
way	way	nn1
.	.	y
@(Footage-of-concert)		zzc
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
If	if	cs
you	you	ppy
jump	jump	vv0
,	,	y
someone	someone	pn1
's	be	vbz
going	go	vvgk
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
's	be	vbz
going	go	vvgk
to	to	to
pick	pick	vvi
up	up	rp
,	,	y
you	you	ppy
feel	feel	vv0
a	a	rr21@
lot	lot	rr22
better	better	rrr_jjr
afterwards	afterwards	rt
.	.	y
@(Footage-from-conce)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
Whatever	whatever	ddqv
you	you	ppy
think	think	vv0
of	of	io
the	the	at
music	music	nn1
and	and	cc
the	the	at
movement	movement	nn1
...	...	...
@!Mr-ROSE		zzq
:	:	y
@(Voiceover)		zzc
We	we	ppis2
're	be	vbr
going	go	vvgk
to	to	to
continue	continue	vvi
to	to	to
think	think	vvi
and	and	cc
to	to	ii
--		nn1_jj
continue	continue	vv0
to	to	to
question	question	vvi
our	our	appge
values	value	nn2
.	.	y
@(Footage-of-Straigh)		zzc
@!LAGATTUTA		zzq
:	:	y
@(Voiceover)		zzc
...	...	...
Straight	straight	rr_jj
Edgers	edgers	np1_nn2%
say	say	vv0
they	they	pphs2
're	be	vbr
in	in	ii
it	it	pph1
for	for	if
life	life	nn1
.	.	y
@!Mr-ROSE		zzq
:	:	y
If	if	cs
you	you	ppy
say	say	vv0
you	you	ppy
're	be	vbr
Straight	straight	jj
Edge	edge	nn1
,	,	y
it	it	pph1
's	be	vbz
like	like	ii
making	make	vvg
a	a	at1
promise	promise	nn1
to	to	ii
yourself	yourself	ppx1
and	and	cc
,	,	y
you	you	ppy
know	know	vv0
,	,	y
kind	kind	rr21%
of	of	rr22
to	to	ii
other	other	jj
people	people	nn
.	.	y
It	it	pph1
's	be	vbz
like	like	ii_cs%
you	you	ppy
're	be	vbr
saying	say	vvg
,	,	y
'	'	"@_ge
This	this	dd1
is	be	vbz
what	what	ddq
I	i	ppis1
'm	be	vbm
doing	do	vdg
forever	forever	rt
.	.	y
'	'	"@_ge
@!LAGATTUTA		zzq
:	:	y
Are	be	vbr
you	you	ppy
guys	guy	nn2
out	out	rp
to	to	to
change	change	vvi
the	the	at
world	world	nn1
?	?	y
@!Mr-ROSE		zzq
:	:	y
I	i	ppis1
am	be	vbm
.	.	y
I	i	ppis1
think	think	vv0
that	that	cst_dd1
anyone	anyone	pn1
who	who	pnqs
makes	make	vvz
a	a	at1
positive	positive	jj
change	change	nn1
in	in	ii
their	their	appge
life	life	nn1
is	be	vbz
out	out	rp
to	to	to
change	change	vvi
the	the	at
world	world	nn1
.	.	y
It	it	pph1
's	be	vbz
all	all	db_rr@
about	about	rp@_ii
,	,	y
you	you	ppy
know	know	vv0
,	,	y
we	we	ppis2
want	want	vv0
to	to	to
change	change	vvi
the	the	at
world	world	nn1
.	.	y
One	one	mc1
by	by	ii
one	one	mc1
,	,	y
we	we	ppis2
can	can	vm
do	do	vdi
it	it	pph1
.	.	y
@(Footage-of-concert)		zzc
@!DAN-RATHER-@1Host@		zzq
:	:	y
I	i	ppis1
'll	will	vm
be	be	vbi
back	back	rp
with	with	iw
some	some	dd
final	final	jj
thoughts	thought	nn2
after	after	ii_cs
this	this	dd1
.	.	y
##222059		
RETURN	return	vv0_nn1
TO	to	to
CRACK	crack	vvi
STREET	street	nn1
@!DAN-RATHER-host		zzq
:	:	y
It	it	pph1
began	begin	vvd
as	as	ii
a	a	at1
bold	bold	jj
experiment	experiment	nn1
:	:	y
to	to	to
take	take	vvi
cameras	camera	nn2
where	where	cs_rrq
they	they	pphs2
'd	have	vhd
never	never	rr
been	be	vbn
before	before	ii_cs_rt@
and	and	cc
to	to	to
show	show	vvi
you	you	ppy
the	the	at
world	world	nn1
as	as	csa
never	never	rr
before	before	rt
.	.	y
We	we	ppis2
could	could	vm
n't	n't	xx
have	have	vhi
imagined	imagine	vvn
what	what	ddq
we	we	ppis2
'd	have	vm
find	find	vvi
.	.	y
Good	good	jj
evening	evening	nnt1
.	.	y
And	and	cc
welcome	welcome	vv0_nn1_jj
to	to	ii
this	this	dd1
10th	10th	md
anniversary	anniversary	nn1
edition	edition	nn1
of	of	io
48	48	mc
HOURS	hour	nnt2
.	.	y
Tonight	tonight	rt
you	you	ppy
're	be	vbr
watching	watch	vvg
the	the	at
results	result	nn2
of	of	io
that	that	dd1
experiment	experiment	nn1
,	,	y
a	a	at1
weekly	weekly	jj
program	program	nn1
that	that	cst_dd1
has	have	vhz
become	become	vvn@
a	a	at1
living	living	jj_nn1
portrait	portrait	nn1
of	of	io
the	the	at
last	last	md
10	10	mc
years	year	nnt2
.	.	y
Our	our	appge
first	first	md
broadcast	broadcast	nn1
was	be	vbdz
a	a	at1
groundbreaking	groundbreaking	jj@_nn1@
documentary	documentary	nn1
,	,	y
48	48	mc
HOURS	hour	nnt2
on	on	ii
Crack	crack	np1
Street	street	nnl1
,	,	y
an	a	at1
unprecedented	unprecedented	jj
look	look	nn1
at	at	ii
a	a	at1
deadly	deadly	jj
epidemic	epidemic	nn1
of	of	io
the	the	at
1980s	1980s	mc2
.	.	y
This	this	dd1
evening	evening	nnt1
,	,	y
to	to	to
see	see	vvi
what	what	ddq
has	have	vhz
changed	change	vvn
over	over	ii_rp
this	this	dd1
past	past	jj_nn1
decade	decade	nnt1
and	and	cc
what	what	ddq
has	have	vhz
n't	n't	xx
,	,	y
we	we	ppis2
begin	begin	vv0
where	where	rrq_cs
this	this	dd1
broadcast	broadcast	nn1
began	begin	vvd
.	.	y
@(Footage-of-police-)		zzc
@!Mr-BOB-SCARILLO		zzq
:	:	y
It	it	pph1
will	will	vm
be	be	vbi
the	the	at
third	third	md
floor	floor	nn1
.	.	y
You	you	ppy
never	never	rr
know	know	vv0
what	what	ddq
's	be	vbz
on	on	ii
the	the	at
other	other	jj
side	side	nn1
of	of	io
the	the	at
door	door	nn1
.	.	y
Unidentified	unidentified	jj
Officer	officer	nn1
1	1	mc1
:	:	y
Maybe	maybe	rr
it	it	pph1
's	be	vbz
locked	lock	vvn_jj
.	.	y
Freeze	freeze	vv0
!	!	y
Freeze	freeze	vv0
!	!	y
Unidentified	unidentified	jj
Officer	officer	nn1
2	2	mc
:	:	y
Police	police	nn2
!	!	y
Freeze	freeze	vv0
!	!	y
@!Mr-SCARILLO		zzq
:	:	y
No	no	at_uh
lights	light	nn2
on	on	rp@_ii
.	.	y
No	no	at
phones	phone	nn2
,	,	y
no	no	at
lights	light	nn2
at	at	rr21
all	all	rr22
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
a	a	at1
