##4080550		
Kai	kai	np1
We	we	ppis2
did	do	vdd
n't	n't	xx
have	have	vhi
dolls	doll	nn2
until	until	cs_ii@
the	the	at
1960s	1960s	mc2
,	,	y
"	"	y
she	she	pphs1
says	say	vvz
.	.	y
"	"	y
We	we	ppis2
used	use	vvd
homemade	homemade	jj
toys	toy	nn2
before	before	ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
's	's	ge
lives	life	nn2
have	have	vh0
changed	change	vvn
in	in	ii
the	the	at
past	past	jj
150	150	mc
years	year	nnt2
,	,	y
the	the	at
project	project	nn1
is	be	vbz
revealing	reveal	vvg
an	a	at1
often	often	rr
overlooked	overlook	vvn_vvd
aspect	aspect	nn1
of	of	io
society	society	nn1
and	and	cc
showing	show	vvg
that	that	cst
"	"	y
Barbie	barbie	np1
dolls	doll	nn2
and	and	cc
bubble	bubble	nn1_vv0@
gum	gum	nn1
wrappers	wrapper	nn2
can	can	vm
be	be	vbi
part	part	nn1
of	of	io
archaeology	archaeology	nn1
,	,	y
too	too	rr@_rg
,	,	y
"	"	y
says	say	vvz
Eiselt	eiselt	nn1_np1
.	.	y
She	she	pphs1
is	be	vbz
interested	interested	jj
in	in	ii
how	how	rrq
the	the	at
introduction	introduction	nn1
of	of	io
American	american	jj
consumer	consumer	nn1
culture	culture	nn1
and	and	cc
a	a	at1
changing	changing	jj
educational	educational	jj
system	system	nn1
affected	affect	vvn_vvd@
the	the	at
lives	life	nn2
of	of	io
Hispanic	hispanic	jj
children	child	nn2
in	in	ii
the	the	at
area	area	nn1
,	,	y
where	where	cs_rrq
Catholic	catholic	jj_nn1
and	and	cc
Presbyterian	presbyterian	jj
parochial	parochial	jj
schools	school	nn2
existed	exist	vvd_vvn@
alongside	alongside	ii_rl
American	american	jj
public	public	jj_nn1
schools/The		fu
introduction	introduction	nn1
of	of	io
American	american	jj
wage	wage	nn1
labor	labor	nn1
economies	economy	nn2
in	in	ii
the	the	at
early	early	jj
20th	20th	md
century	century	nnt1
brought	bring	vvd_vvn
many	many	da2
economic	economic	jj
benefits	benefit	nn2
,	,	y
but	but	ccb
at	at	ii
a	a	at1
cost	cost	nn1
,	,	y
"	"	y
she	she	pphs1
says	say	vvz
.	.	y
It	it	pph1
also	also	rr
changed	change	vvd
the	the	at
way	way	nn1
children	child	nn2
were	be	vbdr
raised	raise	vvn
,	,	y
and	and	cc
this	this	dd1
should	should	vm
show	show	vvi
up	up	rp
in	in	ii
children	child	nn2
's	's	ge
material	material	nn1_jj@
culture	culture	nn1
over	over	ii
time	time	nnt1
.	.	y
A	a	at1_zz1
purely	purely	rr
historical	historical	jj
approach	approach	nn1
to	to	ii
this	this	dd1
change	change	nn1
is	be	vbz
n't	n't	xx
enough	enough	rr
,	,	y
Eiselt		np1_nn1
says	say	vvz
.	.	y
"	"	y
Archival	archival	jj_nn1
documents	document	nn2
pertaining	pertaining	ii21
to	to	ii22
children	child	nn2
are	be	vbr
selective	selective	jj
,	,	y
"	"	y
and	and	cc
written	write	vvn
by	by	ii
adults	adult	nn2
with	with	iw
their	their	appge
own	own	da
biases	bias	nn2
toward	toward	ii
children	child	nn2
,	,	y
especially	especially	rr
their	their	appge
own	own	da
.	.	y
Archaeology	archaeology	nn1
contributes	contribute	vvz
a	a	at1
different	different	jj
perspective	perspective	nn1
by	by	ii
looking	look	vvg
at	at	ii
the	the	at
objects	object	nn2
children	child	nn2
actually	actually	rr
interacted	interact	vvn_vvd
with	with	iw
,	,	y
as	as	ii31_rg
well	well	ii32_rr
as	as	ii33_csa
direct	direct	jj
evidence	evidence	nn1
of	of	io
their	their	appge
activities	activity	nn2
.	.	y
As	as	ii
a	a	at1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
are	be	vbr
"	"	y
active	active	jj
cultural	cultural	jj
agents	agent	nn2
who	who	pnqs
can	can	vm
have	have	vhi
major	major	jj
influences	influence	nn2
on	on	ii
society	society	nn1
.	.	y
"	"	y
THE	the	at
ARCHAEOLOGY	archaeology	nn1
OF	of	io
CHILDHOOD	childhood	nn1
is	be	vbz
a	a	at1
very	very	rg
new	new	jj
field	field	nn1
,	,	y
"	"	y
says	say	vvz
Jane	jane	np1
Eva	eva	np1
Baxter	baxter	np1
of	of	io
DePaul	depaul	np1
University	university	nn1
's	's	ge
Department	department	nn1
of	of	io
Anthropology	anthropology	nn1
,	,	y
one	one	mc1
of	of	io
the	the	at
few	few	da2
experts	expert	nn2
on	on	ii
the	the	at
subject	subject	nn1
.	.	y
In	in	ii
the	the	at
past	past	nn1
,	,	y
archaeologists	archaeologist	nn2
have	have	vh0
seen	see	vvn
children	child	nn2
as	as	csa_rg@
passive	passive	jj
recipients	recipient	nn2
of	of	io
culture	culture	nn1
,	,	y
and	and	cc
assumed	assume	vvd
they	they	pphs2
were	be	vbdr
either	either	rr
invisible	invisible	jj
in	in	ii
the	the	at
archaeological	archaeological	jj
record	record	nn1
or	or	cc
a	a	at1
source	source	nn1
of	of	io
randomizing	randomize	vvg_jj@
"	"	y
noise	noise	nn1
"	"	y
that	that	cst_dd1
distorts	distort	vvz
adult	adult	nn1_jj@
patterns	pattern	nn2
(	(	y
an	a	at1
idea	idea	nn1
with	with	iw
which	which	ddq
many	many	da2
parents	parent	nn2
would	would	vm
agree	agree	vvi
)	)	y
.	.	y
But	but	ccb
concentrating	concentrate	vvg
on	on	ii_rp@
children	child	nn2
"	"	y
forces	force	vvz@
us	us	ppio2
to	to	to
question	question	vvi
our	our	appge
own	own	da
assumptions	assumption	nn2
about	about	ii
the	the	at
past	past	nn1_jj
in	in	ii
ways	way	nn2
that	that	cst_dd1
adult	adult	nn1_jj@
archaeology	archaeology	nn1
does	do	vdz
n't	n't	xx
,	,	y
"	"	y
says	say	vvz
Baxter	baxter	np1
.	.	y
Rethinking	rethink	vvg_jj@_np1@
assumptions	assumption	nn2
about	about	ii
who	who	pnqs
contributes	contribute	vvz
to	to	ii
a	a	at1
culture	culture	nn1
is	be	vbz
a	a	at1
positive	positive	jj
shift	shift	nn1@
,	,	y
she	she	pphs1
adds	add	vvz
,	,	y
considering	considering	cs21
that	that	cs22
people	people	nn
under	under	ii
the	the	at
age	age	nn1
of	of	io
15	15	mc
,	,	y
one	one	mc1
common	common	jj
definition	definition	nn1
of	of	io
childhood	childhood	nn1
,	,	y
make	make	vv0
up	up	rp
about	about	rg
a	a	at1
third	third	md
of	of	io
most	most	dat_rgt
cultural	cultural	jj
groups	group	nn2
.	.	y
Previous	previous	jj
archaeological	archaeological	jj
investigations	investigation	nn2
into	into	ii
childhood	childhood	nn1
have	have	vh0
involved	involve	vvn
reexamining	re-examine	vvg_jj@
sites	site	nn2
excavated	excavate	vvn_vvd
for	for	if
other	other	jj
purposes	purpose	nn2
.	.	y
Baxter	baxter	np1
herself	herself	ppx1
has	have	vhz
examined	examine	vvn
toys	toy	nn2
,	,	y
clothing	clothing	nn1_vvg@
,	,	y
and	and	cc
other	other	jj
related	related	jj
items	item	nn2
excavated	excavate	vvn_vvd
from	from	ii
19th-century	19th-century	jj
American	american	jj
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Nevada	nevada	np1
,	,	y
and	and	cc
a	a	at1
plantation	plantation	nn1
in	in	ii
Jefferson	jefferson	np1
Parish	parish	np1@_nn1
,	,	y
Louisiana	louisiana	np1
,	,	y
among	among	ii
others	others	nn2
.	.	y
She	she	pphs1
wrote	write	vvd
the	the	at
first	first	md
archaeological	archaeological	jj
dissertation	dissertation	nn1
focused	focus	vvn_vvd
on	on	ii
children	child	nn2
.	.	y
Her	her	appge
work	work	nn1
shows	show	vvz
that	that	cst
children	child	nn2
's	's	ge
behaviors	behavior	nn2
leave	leave	vv0
identifiable	identifiable	jj
patterns	pattern	nn2
in	in	ii
the	the	at
archaeological	archaeological	jj
record	record	nn1
through	through	ii
the	the	at
distribution	distribution	nn1
of	of	io
child-specific	child-specific	jj
artifacts	artifact	nn2
.	.	y
For	for	rex21
example	example	rex22
,	,	y
the	the	at
grouping	grouping	nn1
of	of	io
toys	toy	nn2
at	at	ii
some	some	dd
sites	site	nn2
showed	show	vvd
that	that	cst
kids	kid	nn2
had	have	vhd
specific	specific	jj
places	place	nn2
to	to	to
play	play	vvi
,	,	y
some	some	dd
where	where	rrq_cs
adults	adult	nn2
could	could	vm
watch	watch	vvi
them	them	ppho2
and	and	cc
others	others	nn2
out	out	ii21
of	of	ii22
sight	sight	nn1
.	.	y
Boys	boy	nn2
'	'	ge
and	and	cc
girls	girl	nn2
'	'	ge
toys	toy	nn2
were	be	vbdr
more	more	rgr_rrr
segregated	segregated	jj_vvn
in	in	ii
urban	urban	jj
environments	environment	nn2
,	,	y
suggesting	suggest	vvg
children	child	nn2
played	play	vvd_vvn
separately	separately	rr
,	,	y
while	while	cs
the	the	at
toys	toy	nn2
were	be	vbdr
more	more	rrr
mixed	mix	vvn_vvd
in	in	ii
rural	rural	jj
settings	setting	nn2
.	.	y
Baxter	baxter	np1
says	say	vvz
Eiselt		np1_nn1
's	's	ge
project	project	nn1
may	may	vm
be	be	vbi
the	the	at
first	first	md
excavation	excavation	nn1
to	to	to
focus	focus	vvi
explicitly	explicitly	rr
on	on	ii
childhood	childhood	nn1
.	.	y
"	"	y
One	one	mc1
way	way	nn1
society	society	nn1
creates	create	vvz
value	value	nn1
is	be	vbz
through	through	ii_jj%
kids	kid	nn2
,	,	y
how	how	rrq
they	they	pphs2
're	be	vbr
treated	treat	vvn
and	and	cc
raised	raise	vvn
,	,	y
"	"	y
Eiselt		np1_nn1
says	say	vvz
.	.	y
"	"	y
They	they	pphs2
can	can	vm
tell	tell	vvi
us	us	ppio2
things	thing	nn2
we	we	ppis2
ca	can	vm
n't	n't	xx
get	get	vvi
otherwise	otherwise	rr
.	.	y
"	"	y
Children	child	nn2
's	's	ge
tendency	tendency	nn1
to	to	to
accept	accept	vvi
new	new	jj
technologies	technology	nn2
and	and	cc
push	push	vvi
the	the	at
bounds	bound	nn2
of	of	io
tradition	tradition	nn1
more	more	rgr_rrr
readily	readily	rr
than	than	csn
adults	adult	nn2
is	be	vbz
n't	n't	xx
just	just	rr
a	a	at1
modern	modern	jj
phenomenon	phenomenon	nn1
.	.	y
Archaeologists	archaeologist	nn2
are	be	vbr
just	just	rr
starting	start	vvg
to	to	to
recognize	recognize	vvi
that	that	cst
children	child	nn2
are	be	vbr
a	a	at1
source	source	nn1
of	of	io
innovation	innovation	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
affect	affect	vvi
how	how	rrq
we	we	ppis2
understand	understand	vv0
technological	technological	jj
and	and	cc
social	social	jj
change	change	nn1
over	over	ii
time	time	nnt1
.	.	y
This	this	dd1
is	be	vbz
especially	especially	rr
useful	useful	jj
in	in	ii
understanding	understand	vvg
the	the	at
culture	culture	nn1
of	of	io
northern	northern	jj
New	new	np1
Mexico	mexico	np1
,	,	y
where	where	cs_rrq
Native	native	jj
American	american	jj_nn1@
,	,	y
Hispanic	hispanic	jj
,	,	y
and	and	cc
Anglo	anglo	jj
populations	population	nn2
have	have	vh0
mixed	mix	vvn
and	and	cc
clashed	clash	vvn_vvd
for	for	if
centuries	century	nnt2
,	,	y
and	and	cc
where	where	cs_rrq
many	many	da2
children	child	nn2
are	be	vbr
the	the	at
product	product	nn1
of	of	io
the	the	at
blended	blended	jj
society	society	nn1
that	that	cst
results	result	nn2_vvz@
.	.	y
Eiselt		np1@_nn1
's	's	ge
project	project	nn1
encompasses	encompass	vvz
Ranchos	rancho	np1
de	de	np1
Taos	taos	np2
and	and	cc
three	three	mc
other	other	jj
tiny	tiny	jj
communities	community	nn2
,	,	y
mainly	mainly	rr
Hispanic	hispanic	jj
,	,	y
that	that	cst_dd1
surround	surround	vv0_nn1@
Saint	saint	np1
Francis	francis	np1
.	.	y
She	she	pphs1
first	first	md
came	come	vvd
to	to	ii
the	the	at
Taos	taos	np2
area	area	nn1
to	to	to
study	study	vvi
the	the	at
relations	relation	nn2
between	between	ii
Native	native	jj
Americans	american	nn2
and	and	cc
Hispanics	hispanic	np1_nn2_nn1
,	,	y
but	but	ccb
when	when	cs_rrq
her	her	appge
initial	initial	jj_nn1
test	test	nn1
pits	pit	nn2
resulted	result	vvn_vvd
in	in	ii
a	a	at1
surprising	surprising	jj
number	number	nn1
of	of	io
toys	toy	nn2
,	,	y
she	she	pphs1
decided	decide	vvd
to	to	to
change	change	vvi
her	her	appge
focus	focus	nn1
.	.	y
Excavations	excavation	nn2
are	be	vbr
now	now	rt
geared	gear	vvn_vvd
toward	toward	ii
investigating	investigate	vvg
the	the	at
two	two	mc
cornerstones	cornerstone	nn2
of	of	io
childhood	childhood	nn1
:	:	y
school	school	nn1
and	and	cc
play	play	nn1_vv0
.	.	y
IN	in	ii
2008	2008	mc
AND	and	cc
2009	2009	mc
,	,	y
students	student	nn2
excavated	excavate	vvn_vvd
at	at	ii
two	two	mc
houses	house	nn2
.	.	y
One	one	mc1
,	,	y
on	on	ii
the	the	at
Ranchos	rancho	np1
de	de	np1
Taos	taos	np2
plaza	plaza	nn1
,	,	y
belongs	belong	vvz
to	to	ii
Guadalupe	guadalupe	np1
Tafoya	tafoya	np1
,	,	y
executive	executive	nn1_jj@
director	director	nn1
of	of	io
the	the	at
Questa	questa	np1
Chamber	chamber	nn1
of	of	io
Commerce	commerce	nn1
.	.	y
The	the	at
other	other	jj_nn1@
,	,	y
in	in	ii
the	the	at
nearby	nearby	jj
community	community	nn1
of	of	io
Talpa	talpa	np1
,	,	y
is	be	vbz
owned	own	vvn
by	by	ii
her	her	appge
brother	brother	nn1
,	,	y
Felipe	felipe	np1
.	.	y
By	by	ii
Guadalupe	guadalupe	np1
Tafoya	tafoya	np1
's	's	ge
estimate	estimate	nn1
,	,	y
her	her	appge
family	family	nn1
has	have	vhz
lived	live	vvn
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
Tree-ring	tree-ring	jj_nn1
dates	date	nn2_vvz
from	from	ii
her	her	appge
home	home	nn1
's	's	ge
ceiling	ceiling	nn1
beams	beam	nn2
go	go	vv0
back	back	rp
to	to	ii
1827	1827	mc
.	.	y
The	the	at
houses	house	nn2
packed-earth	packed-earth	jj_nn1
floors	floor	nn2
yielded	yield	vvd_vvn
hundreds	hundred	m
of	of	io
childhood	childhood	nn1
artifacts	artifact	nn2
dating	date	vvg
at	at	rr21
least	least	rr22
to	to	ii
the	the	at
19th	19th	md
century	century	nnt1
,	,	y
including	including	ii_vvg@
miniature	miniature	jj
versions	version	nn2
of	of	io
stone	stone	nn1
tools	tool	nn2
used	use	vmk
to	to	to
grind	grind	vvi
wheat	wheat	nn1
or	or	cc
corn	corn	nn1
.	.	y
A	a	at1_zz1
handmade	handmade	jj
clay	clay	nn1
horse	horse	nn1
still	still	rr
bears	bear	vvz@
the	the	at
mark	mark	nn1
of	of	io
a	a	at1
tiny	tiny	jj
fingernail	fingernail	nn1
,	,	y
and	and	cc
may	may	vm
even	even	rr
be	be	vbi
prehistoric	prehistoric	jj
,	,	y
but	but	ccb
most	most	dat
of	of	io
the	the	at
items	item	nn2
date	date	vv0@_nn1
to	to	ii
the	the	at
20th	20th	md
century	century	nnt1
,	,	y
from	from	ii
Depression-era	depression-era	jj_nn1
train	train	nn1
wheels	wheel	vvz_nn2
to	to	ii
an	a	at1
eye	eye	nn1
from	from	ii
a	a	at1
stuffed	stuffed	jj@
animal	animal	nn1
and	and	cc
a	a	at1
doll-sized	doll-sized	jj
set	set	nn1
of	of	io
binoculars	binoculars	nn2
.	.	y
Fragments	fragment	nn2
of	of	io
crayons	crayon	nn2
,	,	y
chalk	chalk	nn1
,	,	y
and	and	cc
pencil	pencil	nn1
lead	lead	nn1_vv0
suggest	suggest	vv0
art	art	nn1
and	and	cc
education	education	nn1
became	become	vvd
part	part	nn1
of	of	io
play	play	nn1
at	at	ii
home	home	nn1
.	.	y
Child-care	child-care	nn1
relics	relic	nn2
include	include	vv0
diaper	diaper	nn1_vv0
pins	pin	nn2
,	,	y
a	a	at1
strainer	strainer	nn1
spoon	spoon	nn1
,	,	y
and	and	cc
a	a	at1
small	small	jj
bottle	bottle	nn1
that	that	cst
once	once	rr
held	hold	vvd_vvn
Skuft		np1_nn1
Shine	shine	nn1_vv0
for	for	if
Children	child	nn2
's	's	ge
Shoes	shoe	nn2
.	.	y
Tafoya	tafoya	nn1_np1@
endorses	endorse	vvz
the	the	at
project	project	nn1
wholeheartedly	wholeheartedly	rr
,	,	y
even	even	cs21
if	if	cs22
it	it	pph1
means	mean	vvz
large	large	jj
holes	hole	nn2
in	in	ii
her	her	appge
living	living	nn1
room	room	nn1
floor	floor	nn1
for	for	if
weeks	week	nnt2
at	at	ii
a	a	at1
time	time	nnt1
.	.	y
"	"	y
I	i	ppis1
think	think	vv0
it	it	pph1
's	be	vbz
very	very	rg
important	important	jj
,	,	y
"	"	y
she	she	pphs1
says	say	vvz
.	.	y
"	"	y
Children	child	nn2
are	be	vbr
not	not	xx
recognized	recognize	vvn
for	for	if
their	their	appge
contributions	contribution	nn2
to	to	ii
society	society	nn1
.	.	y
But	but	ccb
you	you	ppy
learn	learn	vv0
about	about	ii_rp@
a	a	at1
society	society	nn1
or	or	cc
culture	culture	nn1
through	through	ii
children	child	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
their	their	appge
kids	kid	nn2
.	.	y
"	"	y
In	in	ii
excavation	excavation	nn1
units	unit	nn2
outside	outside	ii
Tafoya	tafoya	np1
's	's	ge
home	home	nn1@_rl
,	,	y
students	student	nn2
found	find	vvd_vvn
plastic	plastic	nn1
coins	coin	nn2
,	,	y
a	a	at1
bicycle	bicycle	nn1
pedal	pedal	nn1_vv0
,	,	y
and	and	cc
a	a	at1
cowboy	cowboy	nn1
pendant	pendant	nn1
,	,	y
probably	probably	rr
from	from	ii
a	a	at1
necklace	necklace	nn1
.	.	y
They	they	pphs2
also	also	rr
excavated	excavate	vvd
about	about	ii
20	20	mc
community	community	nn1
dump	dump	nn1_vv0
sites	site	nn2
scattered	scatter	vvn
around	around	ii_rp
the	the	at
study	study	nn1
area	area	nn1
.	.	y
A	a	at1
metal	metal	nn1
toy	toy	nn1
gun	gun	nn1
,	,	y
pieces	piece	nn2
of	of	io
a	a	at1
plastic	plastic	nn1
rocking	rock	vvg_jj@
horse	horse	nn1
,	,	y
and	and	cc
a	a	at1
red	red	jj
Power	power	nn1
Rangers	ranger	nn2
figure	figure	vv0@_nn1
show	show	vv0_nn1
how	how	rrq
toys	toy	nn2
have	have	vh0
evolved	evolve	vvn
through	through	ii
the	the	at
20th	20th	md
century	century	nnt1
.	.	y
"	"	y
In	in	ii
many	many	da2
cases	case	nn2
,	,	y
we	we	ppis2
can	can	vm
date	date	vvi
them	them	ppho2
to	to	ii
specific	specific	jj
years	year	nnt2
based	base	vvn
on	on	ii
the	the	at
manufacturing	manufacturing	nn1
dates	date	nn2_vvz
provided	provide	vvn
by	by	ii
the	the	at
toy	toy	nn1_jj@
companies	company	nn2
,	,	y
"	"	y
Eiselt		np1_nn1
says	say	vvz
.	.	y
It	it	pph1
's	be	vbz
already	already	rr
clear	clear	vv0@_jj
that	that	cst
kids	kid	nn2
in	in	ii
Taos	taos	np2
had	have	vhd
more	more	dar
toys	toy	nn2
in	in	ii
the	the	at
modern	modern	jj
era	era	nn1
,	,	y
starting	start	vvg
in	in	ii
the	the	at
1950s	1950s	mc2
.	.	y
Children	child	nn2
in	in	ii
the	the	at
19th	19th	md
century	century	nnt1
had	have	vhd
few	few	da2
toys	toy	nn2
,	,	y
almost	almost	rr
all	all	db
homemade	homemade	jj
,	,	y
or	or	cc
they	they	pphs2
went	go	vvd
without	without	rl%_iw
.	.	y
In	in	ii
the	the	at
mid-20th	mid-20th	md
century	century	nnt1
,	,	y
manufactured	manufactured	jj
toys	toy	nn2
and	and	cc
other	other	jj
children	child	nn2
's	's	ge
goods	good	nn2
flooded	flood	vvd
Taos	taos	np2_nn2@
,	,	y
in	in	ii
large	large	jj
part	part	nn1
through	through	ii
the	the	at
secular	secular	jj
education	education	nn1
system	system	nn1
.	.	y
Many	many	da2
Anglo	anglo	jj
schoolteachers	schoolteacher	nn2
were	be	vbdr
from	from	ii
outside	outside	rl_ii
the	the	at
community	community	nn1
.	.	y
"	"	y
They	they	pphs2
brought	bring	vvd
new	new	jj
songs	song	nn2
and	and	cc
games	game	nn2
and	and	cc
toys	toy	nn2
to	to	to
occupy	occupy	vvi
children	child	nn2
during	during	ii
recess	recess	nn1
,	,	y
"	"	y
says	say	vvz
Eiselt	eiselt	nn1_np1
.	.	y
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
system	system	nn1
was	be	vbdz
instituted	institute	vvn
,	,	y
the	the	at
children	child	nn2
played	play	vvn_vvd
with	with	iw
clay	clay	nn1
,	,	y
corn	corn	nn1
husks	husk	nn2
,	,	y
and	and	cc
flowers	flower	nn2
.	.	y
Communal	communal	jj
toys	toy	nn2
and	and	cc
games	game	nn2
such	such	ii21
as	as	ii22
jacks	jack	nn2
and	and	cc
marbles	marble	nn2
were	be	vbdr
gradually	gradually	rr
replaced	replace	vvn
by	by	ii
toys	toy	nn2
allowing	allow	vvg
more	more	rgr_dar
solo	solo	rr_jj@_nn1
play	play	vv0_nn1
,	,	y
such	such	ii21
as	as	ii22
with	with	iw
dolls	doll	nn2
and	and	cc
Legos	lego	nn2_np1
.	.	y
This	this	dd1
may	may	vm
reflect	reflect	vvi
a	a	at1
larger	large	jjr
shift	shift	nn1@
in	in	ii
the	the	at
economy	economy	nn1
of	of	io
the	the	at
area	area	nn1
,	,	y
in	in	ii
which	which	ddq
children	child	nn2
moved	move	vvn_vvd
from	from	ii
being	be	vbg
members	member	nn2
of	of	io
a	a	at1
rural	rural	jj
workforce	workforce	nn1
to	to	ii
more	more	rgr_dar
educated	educated	jj_vvn
,	,	y
individualized	individualize	vvd
,	,	y
and	and	cc
indulged	indulge	vvd_vvn
roles	role	nn2
within	within	ii
the	the	at
family	family	nn1
,	,	y
with	with	iw
more	more	dar
leisure	leisure	nn1
time	time	nnt1
.	.	y
The	the	at
1950s	1950s	mc2
were	be	vbdr
a	a	at1
period	period	nn1
of	of	io
great	great	jj
change	change	nn1
in	in	ii
this	this	dd1
isolated	isolated	jj
community	community	nn1
.	.	y
In	in	ii
the	the	at
midst	midst	nn1
of	of	io
a	a	at1
postwar	postwar	jj
boom	boom	nn1
,	,	y
the	the	at
economy	economy	nn1
was	be	vbdz
shifting	shift	vvg
from	from	ii
rural	rural	jj
agriculture	agriculture	nn1
to	to	to
wage	wage	vvi
labor	labor	nn1
.	.	y
Both	both	db2_rr
the	the	at
availability	availability	nn1
of	of	io
affordable	affordable	jj
plastic	plastic	nn1
toys	toy	nn2
and	and	cc
the	the	at
