##1007451		
Historical	historical	jj
Hand	hand	nn1
in	in	ii
the	the	at
Box	box	nn1
Office	office	nn1
Till	till	nn1@_ii
.	.	y
"	"	y
I	i	ppis1
picked	pick	vvd
up	up	rp
the	the	at
memo	memo	nn1
.	.	y
It	it	pph1
had	have	vhd
no	no	at
heading	heading	nn1
,	,	y
only	only	rr
a	a	at1
date	date	nn1
:	:	y
November	november	npm1
1956	1956	mc
.	.	y
In	in	ii
1956	1956	mc
,	,	y
I	i	ppis1
was	be	vbdz
12	12	mc
,	,	y
my	my	appge
mother	mother	nn1
's	's	ge
bookstore	bookstore	nn1
was	be	vbdz
only	only	rr
two	two	mc
years	year	nnt2
old	old	jj
,	,	y
and	and	cc
my	my	appge
English	english	jj_nn1
grandfather	grandfather	nn1
had	have	vhd
been	be	vbn
a	a	at1
widower	widower	nn1
for	for	if
16	16	mc
years	year	nnt2
.	.	y
I	i	ppis1
saw	see	vvd
that	that	cst
the	the	at
memo	memo	nn1
had	have	vhd
been	be	vbn
written	write	vvn
and	and	cc
typed	type	vvn
by	by	ii
my	my	appge
mother	mother	nn1
.	.	y
She	she	pphs1
described	describe	vvd
my	my	appge
grandfather	grandfather	nn1
,	,	y
so	so	rr_rg
wedded	wed	vvn@_jj
to	to	ii
his	his	appge
theater	theater	nn1
that	that	cst
he	he	pphs1
was	be	vbdz
there	there	rl
seven	seven	mc
days	day	nnt2
and	and	cc
six	six	mc
nights	night	nnt2
a	a	at1
week	week	nnt1
,	,	y
dressed	dress	vvn
in	in	ii
a	a	at1
black	black	jj
evening	evening	nnt1
suit	suit	nn1_vv0
with	with	iw
a	a	at1
starched	starched	jj@
white	white	jj
shirt	shirt	nn1
and	and	cc
black	black	jj
bow	bow	nn1
tie	tie	nn1_vv0
,	,	y
welcoming	welcome	vvg_jj
theatergoers	theatergoer	nn2
into	into	ii
the	the	at
foyer	foyer	nn1
.	.	y
She	she	pphs1
described	describe	vvd
herself	herself	ppx1
,	,	y
as	as	csa
well	well	rr
,	,	y
going	go	vvg
to	to	ii
the	the	at
theater	theater	nn1
as	as	ii_csa
a	a	at1
child	child	nn1
with	with	iw
her	her	appge
father	father	nn1
,	,	y
standing	stand	vvg
on	on	ii
the	the	at
empty	empty	jj
stage	stage	nn1
,	,	y
imagining	imagine	vvg
an	a	at1
audience	audience	nn1
waiting	wait	vvg
for	for	if
the	the	at
show	show	nn1
to	to	to
begin	begin	vvi
.	.	y
The	the	at
theater	theater	nn1
belonged	belong	vvd_vvn@
to	to	ii
the	the	at
Town	town	nn1
Council	council	nn1
,	,	y
which	which	ddq
furnished	furnish	vvd
a	a	at1
board	board	nn1
of	of	io
trustees	trustee	nn2
made	make	vvd_vvn
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
a	a	at1
month	month	nnt1
,	,	y
my	my	appge
grandfather	grandfather	nn1
reported	report	vvn_vvd
to	to	ii
the	the	at
board	board	nn1
and	and	cc
wrestled	wrestle	vvn
with	with	iw
their	their	appge
lack	lack	nn1
of	of	io
imagination	imagination	nn1
,	,	y
their	their	appge
deepseated	deep-seated	jj@
philistinism	philistinism	nn1
.	.	y
In	in	ii
the	the	at
spring	spring	nn1
of	of	io
1956	1956	mc
,	,	y
after	after	ii_cs
35	35	mc
years	year	nnt2
of	of	io
unremitting	unremitting	jj
labor	labor	nn1
for	for	if
the	the	at
theater	theater	nn1
,	,	y
my	my	appge
grandfather	grandfather	nn1
asked	ask	vvd_vvn@
for	for	if
a	a	at1
few	few	da2
months	month	nnt2
"	"	y
leave	leave	nn1_vv0
of	of	io
absence	absence	nn1
.	.	y
He	he	pphs1
led	lead	vvd
the	the	at
trustees	trustee	nn2
to	to	to
understand	understand	vvi
that	that	cst
he	he	pphs1
would	would	vm
be	be	vbi
visiting	visit	vvg
his	his	appge
daughter	daughter	nn1
and	and	cc
granddaughter	granddaughter	nn1
in	in	ii
America	america	np1
.	.	y
The	the	at
trustees	trustee	nn2
,	,	y
much	much	rr
startled	startle	vvn_vvd_jj
,	,	y
agreed	agree	vvd_vvn
,	,	y
as	as	cs31
long	long	cs32
as	as	cs33
he	he	pphs1
found	find	vvd
a	a	at1
temporary	temporary	jj
manager	manager	nn1
.	.	y
He	he	pphs1
did	do	vdd
find	find	vvi
a	a	at1
manager	manager	nn1
,	,	y
but	but	ccb
he	he	pphs1
did	do	vdd
not	not	xx
come	come	vvi
to	to	ii
America	america	np1
.	.	y
Instead	instead	rr
,	,	y
he	he	pphs1
went	go	vvd
in	in	ii31
search	search	ii32
of	of	ii33
a	a	at1
place	place	nn1
that	that	cst
my	my	appge
mother	mother	nn1
said	say	vvd
had	have	vhd
been	be	vbn
the	the	at
dream	dream	nn1
passion	passion	nn1
of	of	io
his	his	appge
life	life	nn1
:	:	y
He	he	pphs1
went	go	vvd
,	,	y
alone	alone	rr_jj
,	,	y
to	to	to
look	look	vvi
for	for	if
the	the	at
seat	seat	nn1
of	of	io
King	king	nnb
Arthur	arthur	np1
,	,	y
the	the	at
site	site	nn1
of	of	io
Camelot	camelot	np1
.	.	y
It	it	pph1
took	take	vvd
him	him	ppho1
three	three	mc
months	month	nnt2
.	.	y
He	he	pphs1
rented	rent	vvd
a	a	at1
car	car	nn1
and	and	cc
stayed	stay	vvd_vvn
in	in	ii
good	good	jj
hotels	hotel	nn2
.	.	y
He	he	pphs1
kept	keep	vvd
a	a	at1
comprehensive	comprehensive	jj
and	and	cc
scholarly	scholarly	jj
journal	journal	nn1
which	which	ddq
he	he	pphs1
bequeathed	bequeath	vvd
at	at	ii
his	his	appge
death	death	nn1
to	to	ii
a	a	at1
northern	northern	jj
university	university	nn1
to	to	to
assist	assist	vvi
those	those	dd2
studying	study	vvg
the	the	at
legends	legend	nn2
of	of	io
King	king	nnb
Arthur	arthur	np1
and	and	cc
the	the	at
works	works	nn
of	of	io
the	the	at
poet	poet	nn1
Tennyson	tennyson	np1
.	.	y
And	and	cc
while	while	cs
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
since	since	cs
my	my	appge
grandfather	grandfather	nn1
had	have	vhd
n't	n't	xx
troubled	trouble	vvn
to	to	to
conceal	conceal	vvi
it-that	it	cst
the	the	at
funds	fund	nn2
used	use	vmk
to	to	to
pay	pay	vvi
for	for	if
this	this	dd1
journey	journey	nn1
had	have	vhd
been	be	vbn
taken	take	vvn
from	from	ii
the	the	at
coffers	coffer	nn2
of	of	io
the	the	at
theater	theater	nn1
.	.	y
My	my	appge
grandfather	grandfather	nn1
was	be	vbdz
summoned	summon	vvn
before	before	ii_cs
the	the	at
trustees	trustee	nn2
.	.	y
He	he	pphs1
was	be	vbdz
perfectly	perfectly	rr
open	open	jj
.	.	y
He	he	pphs1
had	have	vhd
no	no	at
defense	defense	nn1
beyond	beyond	ii
his	his	appge
longing	longing	nn1
that	that	cst
had	have	vhd
built	build	vvn
to	to	ii
a	a	at1
craving	craving	jj@_nn1@
to	to	to
find	find	vvi
the	the	at
place	place	nn1
that	that	cst
had	have	vhd
so	so	rr
seized	seize	vvn
upon	upon	ii
his	his	appge
mind	mind	nn1
.	.	y
He	he	pphs1
was	be	vbdz
perfectly	perfectly	rr
happy	happy	jj
to	to	to
repay	repay	vvi
the	the	at
funds	fund	nn2
by	by	ii
working	work	vvg
for	for	if
no	no	at
more	more	dar_rrr
than	than	csn
a	a	at1
pittance	pittance	nn1
until	until	cs_ii@
the	the	at
debt	debt	nn1
was	be	vbdz
cleared	clear	vvn
.	.	y
He	he	pphs1
then	then	rt
stood	stand	vvd
and	and	cc
looked	look	vvn_vvd
at	at	ii
those	those	dd2
solid	solid	jj
,	,	y
practical	practical	jj
faces	face	nn2
and	and	cc
waited	wait	vvd
for	for	if
certain	certain	jj
dismissal	dismissal	nn1
and	and	cc
probable	probable	jj
arrest	arrest	nn1
.	.	y
"	"	y
And	and	cc
did	do	vdd
you	you	ppy
,	,	y
"	"	y
one	one	mc1
trustee	trustee	nn1
asked	ask	vvd
,	,	y
"	"	y
find	find	vv0
Camelot	camelot	np1
?	?	y
"	"	y
My	my	appge
grandfather	grandfather	nn1
admitted	admit	vvd_vvn
that	that	cst
he	he	pphs1
had	have	vhd
failed	fail	vvn
.	.	y
"	"	y
Then	then	rt
we	we	ppis2
may	may	vm
assume	assume	vvi
you	you	ppy
no	no	rr21
longer	long	rr22
believe	believe	vv0
in	in	ii_rp@
the	the	at
possibility	possibility	nn1
of	of	io
its	its	z'
existence	existence	nn1
?	?	y
"	"	y
My	my	appge
grandfather	grandfather	nn1
was	be	vbdz
deeply	deeply	rr
shocked	shock	vvn
.	.	y
"	"	y
Oh	oh	uh
,	,	y
no	no	uh
,	,	y
"	"	y
he	he	pphs1
said	say	vvd
.	.	y
"	"	y
I	i	ppis1
believe	believe	vv0
as	as	csa
I	i	ppis1
ever	ever	rr
did	do	vdd
.	.	y
"	"	y
The	the	at
trustees	trustee	nn2
let	let	vv0_vvd@
him	him	ppho1
keep	keep	vvi
his	his	appge
job	job	nn1
.	.	y
"	"	y
It	it	pph1
was	be	vbdz
the	the	at
only	only	jj
moment	moment	nn1
,	,	y
"	"	y
my	my	appge
mother	mother	nn1
wrote	write	vvd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
he	he	pphs1
felt	feel	vvd
that	that	cst
their	their	appge
minds	mind	nn2
were	be	vbdr
in	in	ii
tune	tune	nn1
with	with	iw
his	his	ppge@
.	.	y
"	"	y
I	i	ppis1
put	put	vv0_vvd
down	down	rp
the	the	at
memo	memo	nn1
.	.	y
My	my	appge
tea	tea	nn1
had	have	vhd
grown	grow	vvn
cold	cold	jj_nn1
.	.	y
I	i	ppis1
sat	sit	vvd
there	there	rl
for	for	if
perhaps	perhaps	rr
half	half	db
an	a	at1
hour	hour	nnt1
and	and	cc
then	then	rt
I	i	ppis1
rose	rise	vvd
,	,	y
rather	rather	rg
stiffly	stiffly	rr
,	,	y
and	and	cc
went	go	vvd
into	into	ii
the	the	at
little	little	jj
room	room	nn1
that	that	cst
my	my	appge
mother	mother	nn1
,	,	y
in	in	ii
her	her	appge
English	english	jj_nn1
way	way	nn1
,	,	y
had	have	vhd
always	always	rr
called	call	vvn
the	the	at
box	box	nn1
room	room	nn1
,	,	y
where	where	cs_rrq
we	we	ppis2
kept	keep	vvd
the	the	at
paraphernalia	paraphernalia	nn
of	of	io
our	our	appge
lives	life	nn2
.	.	y
I	i	ppis1
hunted	hunt	vvd
among	among	ii
the	the	at
bundles	bundle	nn2
and	and	cc
boxes	box	nn2_vvz@
until	until	cs
I	i	ppis1
found	find	vvd
a	a	at1
carton	carton	nn1
containing	contain	vvg
the	the	at
little	little	jj
figurines	figurine	nn2
for	for	if
the	the	at
manger	manger	nn1
from	from	ii
Provence	provence	np1
.	.	y
I	i	ppis1
carried	carry	vvd
it	it	pph1
down	down	rp
to	to	ii
the	the	at
store	store	nn1
.	.	y
There	there	ex
was	be	vbdz
just	just	rr
enough	enough	dd_rr
light	light	nn1_jj_vv0@
coming	come	vvg
in	in	rp@
from	from	ii
the	the	at
street	street	nn1
for	for	if
me	me	ppio1
to	to	to
see	see	vvi
.	.	y
I	i	ppis1
cleared	clear	vvd
a	a	at1
space	space	nn1
in	in	ii
the	the	at
window	window	nn1
display	display	nn1
of	of	io
Christmas	christmas	nnt1
cookbooks	cookbook	nn2
that	that	cst
I	i	ppis1
had	have	vhd
arranged	arrange	vvn
amid	amid	ii
trailing	trailing	jj_vvg
vines	vine	nn2
of	of	io
ivy	ivy	nn1
and	and	cc
decorative	decorative	jj
pyramids	pyramid	nn2
of	of	io
clementines	clementine	nn2
and	and	cc
walnuts	walnut	nn2
.	.	y
Then	then	rt
I	i	ppis1
set	set	vv0_vvd
out	out	rp
the	the	at
Virgin	virgin	nn1_jj@
Mary	mary	np1
in	in	ii
her	her	appge
blue	blue	jj
robe	robe	nn1
,	,	y
Joseph	joseph	np1
in	in	ii
his	his	appge
brown	brown	jj
one	one	pn1
,	,	y
and	and	cc
the	the	at
baby	baby	nn1
in	in	ii
his	his	appge
bed	bed	nn1
of	of	io
stiff	stiff	jj
painted	painted	jj@
straw	straw	nn1
.	.	y
I	i	ppis1
added	add	vvd
the	the	at
shepherd	shepherd	nn1
to	to	ii
one	one	mc1
side	side	nn1
and	and	cc
the	the	at
ox	ox	nn1
and	and	cc
ass	ass	nn1
to	to	ii
the	the	at
other	other	jj_nn1@
.	.	y
I	i	ppis1
positioned	position	vvd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
coming	coming	nn1@
of	of	io
Twelfth	twelfth	md
Night	night	nnt1
.	.	y
Then	then	rt
I	i	ppis1
lit	light	vvd
a	a	at1
low	low	jj
light	light	nn1
in	in	ii
the	the	at
window	window	nn1
.	.	y
It	it	pph1
threw	throw	vvd
a	a	at1
pool	pool	nn1
of	of	io
faint	faint	jj
illumination	illumination	nn1
over	over	ii
the	the	at
figures	figure	nn2
and	and	cc
cast	cast	vv0_vvd@_vvn
their	their	appge
shadows	shadow	nn2
up	up	rp
against	against	ii
the	the	at
books	book	nn2
behind	behind	ii
them	them	ppho2
.	.	y
I	i	ppis1
stood	stand	vvd
and	and	cc
looked	look	vvn_vvd
at	at	ii
the	the	at
scene	scene	nn1
for	for	if
a	a	at1
few	few	da2
moments	moment	nn2
then	then	rt
went	go	vvd
back	back	rp
upstairs	upstairs	rl
to	to	to
pour	pour	vvi
myself	myself	ppx1
a	a	at1
glass	glass	nn1
of	of	io
wine	wine	nn1
.	.	y
I	i	ppis1
am	be	vbm
not	not	xx
,	,	y
as	as	csa
I	i	ppis1
have	have	vh0
said	say	vvn
,	,	y
a	a	at1
religious	religious	jj
woman	woman	nn1
.	.	y
But	but	ccb
I	i	ppis1
knew	know	vvd
then-and	then	cc
will	will	vm
now	now	rt
know	know	vvi
forever-the	forever	at
curious	curious	jj
power	power	nn1
of	of	io
possibility	possibility	nn1
.	.	y
Author	author	nn1
Affiliation	affiliation	nn1
Joanna	joanna	np1
Trollope	trollope	np1
,	,	y
a	a	at1
descendant	descendant	nn1
of	of	io
Anthony	anthony	np1
Trollope	trollope	np1
,	,	y
is	be	vbz
a	a	at1
best-selling	best-selling	jj
author	author	nn1
in	in	ii
England	england	np1
.	.	y
She	she	pphs1
lives	live	vvz
in	in	ii
Gloucestershire	gloucestershire	np1
,	,	y
England	england	np1
.	.	y
Her	her	appge
latest	late	jjt
novel	novel	nn1
is	be	vbz
Next	next	md
of	of	io
Kin	kin	nn
.	.	y
<p>	<p>	y
##1007550		
From	from	ii
the	the	at
saucy	saucy	jj
new	new	jj
novel	novel	jj_nn1
Spin	spin	nn1
Cycle	cycle	nn1
,	,	y
by	by	ii
Sue	sue	np1
Margolis	margolis	np1_nn1
...	...	...
Headnote	headnote	nn1
Rachel	rachel	np1
was	be	vbdz
engaged	engage	vvn
to	to	ii
another	another	dd1
man	man	nn1
when	when	cs_rrq
she	she	pphs1
met	meet	vvd
Matt	matt	np1
,	,	y
a	a	at1
ripped	ripped	jj
and	and	cc
randy	randy	jj
washing	washing	nn1
machine	machine	nn1
repairman	repairman	nn1
.	.	y
Would	would	vm
she	she	pphs1
risk	risk	vvi
her	her	appge
relationship	relationship	nn1
to	to	to
sample	sample	vvi
him	him	ppho1
between	between	ii
the	the	at
sheets	sheet	nn2
?	?	y
Photograph	photograph	nn1_vv0@
<p>	<p>	y
Rachel	rachel	np1
could	could	vm
n't	n't	xx
stop	stop	vvi
thinking	think	vvg_nn1
about	about	ii
Matt	matt	np1
,	,	y
the	the	at
hunky	hunky	jj
guy	guy	nn1
who	who	pnqs
'd	have	vm
come	come	vvi
by	by	ii
her	her	appge
apartment	apartment	nn1
last	last	md
week	week	nnt1
to	to	to
fix	fix	vvi
her	her	appge
washing	washing	nn1
machine	machine	nn1
.	.	y
She	she	pphs1
'd	have	vhd
felt	feel	vvn
the	the	at
kind	kind	nn1
of	of	io
connection	connection	nn1
with	with	iw
him	him	ppho1
she	she	pphs1
rarely	rarely	rr
experienced	experience	vvd_vvn
these	these	dd2
days	day	nnt2
with	with	iw
her	her	appge
fiance	fiance	nn1
,	,	y
Adam	adam	np1
.	.	y
As	as	csa
she	she	pphs1
sat	sit	vvd
alone	alone	rr_jj
in	in	ii
her	her	appge
living	living	nn1
room	room	nn1
with	with	iw
a	a	at1
bottle	bottle	nn1
of	of	io
wine	wine	nn1
,	,	y
she	she	pphs1
reached	reach	vvd
into	into	ii
her	her	appge
pocket	pocket	nn1
and	and	cc
took	take	vvd
out	out	rp
Matt	matt	np1
's	's	ge
business	business	nn1
card	card	nn1
.	.	y
For	for	if
five	five	mc
full	full	jj
minutes	minute	nnt2
,	,	y
she	she	pphs1
sat	sit	vvd
,	,	y
drinking	drink	vvg
her	her	appge
wine	wine	nn1
and	and	cc
staring	stare	vvg
at	at	ii
the	the	at
card	card	nn1
,	,	y
picturing	picture	vvg
his	his	appge
grin	grin	nn1
,	,	y
his	his	appge
brown	brown	jj
eyes	eye	nn2
,	,	y
his	his	appge
hard	hard	jj
body	body	nn1
...	...	...
She	she	pphs1
started	start	vvd
to	to	to
smile	smile	vvi
.	.	y
Just	just	rr
because	because	cs
she	she	pphs1
was	be	vbdz
about	about	rpk
to	to	to
marry	marry	vvi
Adam	adam	np1
did	do	vdd
n't	n't	xx
mean	mean	vvi
she	she	pphs1
had	have	vhd
to	to	to
stop	stop	vvi
appreciating	appreciate	vvg_jj@
other	other	jj
guys	guy	nn2
.	.	y
it	it	pph1
was	be	vbdz
n't	n't	xx
as	as	cs21
if	if	cs22
she	she	pphs1
'd	have	vm
ever	ever	rr
cheat	cheat	vvi
on	on	ii
Adam	adam	np1
.	.	y
Besides	besides	rr
,	,	y
when	when	cs_rrq
she	she	pphs1
'd	have	vhd
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
was	be	vbdz
away	away	rl
on	on	ii
business	business	nn1
,	,	y
awoman	awoman	nn1
had	have	vhd
answered	answer	vvn
the	the	at
phone	phone	nn1
.	.	y
Sure	sure	rr
,	,	y
the	the	at
woman	woman	nn1
said	say	vvd
she	she	pphs1
was	be	vbdz
the	the	at
hotel	hotel	nn1
manager	manager	nn1
,	,	y
but	but	ccb
Rachel	rachel	np1
was	be	vbdz
certain	certain	jj
she	she	pphs1
could	could	vm
hear	hear	vvi
a	a	at1
shower	shower	nn1
running	run	vvg_nn1
in	in	ii
the	the	at
background	background	nn1
.	.	y
She	she	pphs1
pushed	push	vvd
Adam	adam	np1
out	out	ii21
of	of	ii22
her	her	appge
mind	mind	nn1
.	.	y
She	she	pphs1
did	do	vdd
n't	n't	xx
want	want	vvi
to	to	to
think	think	vvi
about	about	ii
him	him	ppho1
and	and	cc
the	the	at
mystery	mystery	nn1
woman	woman	nn1
in	in	ii
his	his	appge
room	room	nn1
.	.	y
All	all	db_rr@
she	she	pphs1
wanted	want	vvd
was	be	vbdz
to	to	to
hear	hear	vvi
Matt	matt	np1
's	's	ge_vbz
deep	deep	jj_rr_nn1@
,	,	y
lusty	lusty	jj
voice	voice	nn1
.	.	y
Her	her	appge
eyes	eye	nn2
focused	focus	vvn_vvd
on	on	ii
his	his	appge
work	work	nn1
number	number	nn1
.	.	y
It	it	pph1
was	be	vbdz
late	late	jj
,	,	y
so	so	rr_cs@
if	if	cs
she	she	pphs1
called	call	vvd@
,	,	y
his	his	appge
machine	machine	nn1
would	would	vm
pick	pick	vvi
up	up	rp
.	.	y
That	that	dd1
way	way	nn1
,	,	y
she	she	pphs1
could	could	vm
hear	hear	vvi
him	him	ppho1
without	without	iw
having	have	vhg
to	to	to
say	say	vvi
anything	anything	pn1
.	.	y
She	she	pphs1
stalled	stall	vvd
for	for	if
a	a	at1
few	few	da2
seconds	second	nnt2
,	,	y
daring	dare	vvg
herself	herself	ppx1
to	to	to
do	do	vdi
it	it	pph1
,	,	y
then	then	rt
spurred	spur	vvd_vvn
on	on	rp@
by	by	ii
the	the	at
three	three	mc
glasses	glass	nn2
of	of	io
wine	wine	nn1
she	she	pphs1
'd	have	vhd
consumed	consume	vvn
,	,	y
she	she	pphs1
grabbed	grab	vvd
the	the	at
cordless	cordless	jj
and	and	cc
dialed	dial	vvd
.	.	y
"	"	y
Hello	hello	uh
,	,	y
"	"	y
the	the	at
voice	voice	nn1
said	say	vvd
.	.	y
She	she	pphs1
waited	wait	vvd
for	for	if
the	the	at
message	message	nn1
to	to	to
follow	follow	vvi
,	,	y
but	but	ccb
it	it	pph1
did	do	vdd
n't	n't	xx
.	.	y
"	"	y
Hello	hello	uh
?	?	y
"	"	y
he	he	pphs1
said	say	vvd
again	again	rt
.	.	y
It	it	pph1
was	be	vbdz
him	him	ppho1
,	,	y
not	not	xx
his	his	appge
answering	answering	jj_nn1
machine	machine	nn1
.	.	y
"	"	y
Oh	oh	uh
,	,	y
er	er	fu
,	,	y
hi	hi	uh
,	,	y
Matt	matt	np1
,	,	y
"	"	y
she	she	pphs1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
hi	hi	uh
,	,	y
Rachel	rachel	np1
.	.	y
How	how	rrq
are	be	vbr
you	you	ppy
?	?	y
"	"	y
Her	her	appge
drunken	drunken	jj
brain	brain	nn1
battled	battle	vvd
to	to	to
drink	drink	vvi
of	of	io
an	a	at1
excuse	excuse	nn1
for	for	if
calling	call	vvg
.	.	y
"	"	y
I	i	ppis1
...	...	...
um	um	uh
.	.	y
you	you	ppy
know	know	vv0
how	how	rrq
you	you	ppy
said	say	vvd
I	i	ppis1
could	could	vm
call	call	vvi
you	you	ppy
if	if	cs_csw@
my	my	appge
washing	washing	nn1
machine	machine	nn1
ever	ever	rr
broke	break	vvd
down	down	rp
?	?	y
Well	well	rr
,	,	y
it	it	pph1
's	be	vbz
making	make	vvg
the	the	at
most	most	rgt
awful	awful	jj
noise	noise	nn1
and	and	cc
I	i	ppis1
was	be	vbdz
wondering	wonder	vvg
if	if	cs_csw@
you	you	ppy
could	could	vm
take	take	vvi
a	a	at1
look	look	nn1
at	at	ii
it	it	pph1
sometime	sometime	rt
....	....	...
There	there	ex
's	be	vbz
no	no	at
hurry	hurry	nn1@
....	....	...
Now	now	rt
?	?	y
!	!	y
Um	um	uh
...	...	...
I	i	ppis1
'll	will	vm
see	see	vvi
you	you	ppy
in	in	ii_rp@
half	half	db
an	a	at1
hour	hour	nnt1
,	,	y
then	then	rt
.	.	y
"	"	y
dirty	dirty	jj
laundry	laundry	nn1
trick	trick	nn1_vv0
Rachel	rachel	np1
stood	stand	vvd
in	in	ii31
front	front	ii32
of	of	ii33
the	the	at
washing	washing	nn1
machine	machine	nn1
and	and	cc
drank	drink	vvd
the	the	at
rest	rest	nn1
of	of	io
the	the	at
wine	wine	nn1
in	in	ii
her	her	appge
glass	glass	nn1
.	.	y
What	what	ddq
would	would	vm
she	she	pphs1
tell	tell	vvi
him	him	ppho1
when	when	cs_rrq
he	he	pphs1
arrived	arrive	vvd
?	?	y
There	there	ex
was	be	vbdz
n't	n't	xx
anything	anything	pn1
remotely	remotely	rr
wrong	wrong	jj
with	with	iw
the	the	at
washing	washing	nn1
machine	machine	nn1
.	.	y
Short	short	np1_jj
of	of	io
sabotaging	sabotage	vvg
it	it	pph1
,	,	y
what	what	ddq
else	else	rr
could	could	vm
she	she	pphs1
do	do	vdi
?	?	y
Sabotage	sabotage	vv0_nn1
.	.	y
She	she	pphs1
repeated	repeat	vvd
the	the	at
word	word	nn1
aloud	aloud	rr
.	.	y
Swaying	sway	vvg
slightly	slightly	rr
from	from	ii
the	the	at
wine	wine	nn1
,	,	y
she	she	pphs1
went	go	vvd
into	into	ii
her	her	appge
bedroom	bedroom	nn1
,	,	y
picked	pick	vvd_vvn
up	up	rp
a	a	at1
handful	handful	nn1
of	of	io
quarters	quarter	nn2
,	,	y
and	and	cc
returned	return	vvn_vvd
to	to	ii
the	the	at
kitchen	kitchen	nn1
.	.	y
She	she	pphs1
opened	open	vvd
the	the	at
washing	washing	nn1
machine	machine	nn1
door	door	nn1
,	,	y
tossed	toss	vvd_vvn
the	the	at
coins	coin	nn2
on	on	ii31
top	top	ii32
of	of	ii33
a	a	at1
load	load	nn1
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
knowing	know	vvg
full	full	rr
well	well	rr
they	they	pphs2
would	would	vm
jam	jam	vvi
the	the	at
damn	damn	jj
thing	thing	nn1
.	.	y
When	when	cs
Matt	matt	np1
arrived	arrive	vvd
in	in	ii_rp@
his	his	appge
crumpled	crumpled	jj
shirt	shirt	nn1
and	and	cc
grubby	grubby	jj
Levi	levi	np1
's	's	ge_vbz
,	,	y
she	she	pphs1
could	could	vm
n't	n't	xx
help	help	vvi
but	but	ccb
feel	feel	vv0
extremely	extremely	rr
horny	horny	jj
