##1002054		
Beyond	beyond	ii
@		ii
@		ii
@		ii
in	in	ii
that	that	dd1
moment	moment	nn1
of	of	io
dust	dust	nn1
kicked	kick	vvd_vvn
up	up	rp
and	and	cc
of	of	io
noise	noise	nn1
,	,	y
he	he	pphs1
began	begin	vvd
his	his	appge
real	real	jj
career	career	nn1
,	,	y
this	this	dd1
life	life	nn1
with	with	iw
a	a	at1
whole	whole	jj
company	company	nn1
of	of	io
half-size	half-size	jj
men	man	nn2
,	,	y
two-bodied	two-bodied	jj_nn1
women	woman	nn2
,	,	y
and	and	cc
all	all	db
the	the	at
rest	rest	nn1
of	of	io
the	the	at
animals	animal	nn2
who	who	pnqs
danced	dance	vvd
.	.	y
##1002156		
It	it	pph1
was	be	vbdz
a	a	at1
dark	dark	nn1_jj
and	and	cc
stormy	stormy	jj
night	night	nnt1
.	.	y
The	the	at
wind	wind	nn1
howled	howl	vvd_vvn@
about	about	ii
the	the	at
lofty	lofty	jj
eaves	eave	nn2
of	of	io
the	the	at
stately	stately	jj
mansion	mansion	nn1
belonging	belong	vvg
to	to	ii
the	the	at
only	only	jj
descendant	descendant	nn1
of	of	io
the	the	at
fabulously	fabulously	rr
wealthy	wealthy	jj
banker-industrialist	banker-industrialist	nn1_jj
,	,	y
the	the	at
late	late	jj
G.	g	np1
B.	b	np1
Cashcrammer	cashcrammer	np1_nn1
.	.	y
Could	could	vm
we	we	ppis2
but	but	ccb
peer	peer	vv0_nn1
into	into	ii
the	the	at
mind	mind	nn1
of	of	io
the	the	at
aforementioned	aforementioned	jj
heiress	heiress	nn1
this	this	dd1
foul	foul	jj_nn1
evening	evening	nnt1
,	,	y
we	we	ppis2
might	might	vm
see	see	vvi
it	it	pph1
in	in	ii_rp@
a	a	at1
very	very	rg
agitated	agitated	jj
state	state	nn1
.	.	y
The	the	at
lady	lady	nn1
in	in	ii
question	question	nn1
nervously	nervously	rr
paced	pace	vvd_vvn
the	the	at
parqueted	parqueted	jj@
floor	floor	nn1
of	of	io
the	the	at
drawing	drawing	nn1
room	room	nn1
,	,	y
stopping	stop	vvg
periodically	periodically	rr
to	to	to
tilt	tilt	vvi
her	her	appge_ppho1
ashen	ashen	jj
face	face	nn1
and	and	cc
to	to	to
cock	cock	vvi
her	her	appge_ppho1
delicate	delicate	jj
shell-pink	shell-pink	jj
ear	ear	nn1
,	,	y
to	to	to
listen	listen	vvi
,	,	y
as	as	rr31
it	it	rr32
were	were	vbdr
,	,	y
for	for	if
some	some	dd
wildly	wildly	rr
anticipated	anticipated	jj_vvn
sound	sound	nn1
amidst	amidst	ii
and	and	cc
engulfed	engulf	vvd
in	in	rp@
and	and	cc
under	under	rp@_ii
but	but	ccb
separate	separate	vv0
somehow	somehow	rr
from	from	ii
the	the	at
muffled	muffled	jj
drumming	drumming	nn1
of	of	io
the	the	at
rain	rain	nn1
and	and	cc
the	the	at
sibilance	sibilance	nn1
of	of	io
the	the	at
wind	wind	nn1
in	in	ii
sonorous	sonorous	jj
polysyllabic	polysyllabic	jj
tribulation	tribulation	nn1
.	.	y
At	at	rr21
last	last	rr22
it	it	pph1
came	come	vvd
:	:	y
the	the	at
insistent	insistent	jj
clamor	clamor	nn1
of	of	io
the	the	at
downstairs	downstairs	nn1@
doorbell	doorbell	nn1
.	.	y
She	she	pphs1
quit	quit	vvd
the	the	at
drawing	drawing	nn1
room	room	nn1
,	,	y
quickly	quickly	rr
gliding	glide	vvg
through	through	ii_rp@
a	a	at1
dark	dark	jj_nn1
hallway	hallway	nn1
hung	hang	vvn_vvd
with	with	iw
rich	rich	jj
tapestries	tapestry	nn2
and	and	cc
draperies	drapery	nn2
of	of	io
deep	deep	jj
purple	purple	jj_nn1@
,	,	y
and	and	cc
breathlessly	breathlessly	rr
descending	descend	vvg
the	the	at
stairs	stair	nn2
,	,	y
she	she	pphs1
flung	fling	vvd
open	open	rr@_vv0
the	the	at
massive	massive	jj
oaken	oaken	jj
door	door	nn1
.	.	y
It	it	pph1
was	be	vbdz
he	he	pphs1
,	,	y
his	his	appge
modest	modest	jj
roadster	roadster	nn1
parked	park	vvn_vvd
in	in	ii
the	the	at
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
the	the	at
red	red	jj_nn1
feather	feather	nn1
that	that	cst
she	she	pphs1
loved	love	vvd
so	so	rg
well	well	rr
.	.	y
"	"	y
Hullo	hullo	uh
!	!	y
"	"	y
he	he	pphs1
called	call	vvd@
cheerily	cheerily	rr
.	.	y
"	"	y
Darling	darling	nn1
!	!	y
Come	come	vv0
in	in	rp@
,	,	y
my	my	appge
poor	poor	jj
darling	darling	nn1
!	!	y
"	"	y
He	he	pphs1
swept	sweep	vvd
off	off	ii_rp
the	the	at
hunting	hunting	nn1
hat	hat	nn1
,	,	y
exposing	expose	vvg
a	a	at1
great	great	jj
leonine	leonine	jj_nn1
head	head	nn1
which	which	ddq
under	under	rg@_ii
ordinary	ordinary	jj
circumstances	circumstance	nn2
would	would	vm
have	have	vhi
been	be	vbn
luxuriantly	luxuriantly	rr
hirsutulous	hirsutulous	jj
,	,	y
but	but	ccb
the	the	at
thick	thick	jj
wavy	wavy	jj
mane	mane	nn1
,	,	y
unfortunately	unfortunately	rr
,	,	y
now	now	rt
hung	hang	vvd_vvn
limp	limp	jj_nn1
and	and	cc
wet	wet	jj_vvd@_vvn@_vv0@
about	about	ii
his	his	appge
face	face	nn1
,	,	y
spoiling	spoil	vvg
his	his	appge
entrance	entrance	nn1
.	.	y
She	she	pphs1
,	,	y
however	however	rr
,	,	y
seemed	seem	vvd
not	not	xx
to	to	to
notice	notice	vvi
in	in	ii
the	the	at
least	least	rrt
,	,	y
but	but	ccb
flung	fling	vvd
her	her	appge_ppho1
creamy	creamy	jj
white	white	jj
arms	arm	nn2
about	about	ii
him	him	ppho1
and	and	cc
covered	cover	vvd
his	his	appge
wet	wet	jj
face	face	nn1
with	with	iw
kisses	kiss	nn2
.	.	y
The	the	at
face	face	nn1
belonged	belong	vvd_vvn@
to	to	ii
her	her	appge
lover	lover	nn1
,	,	y
the	the	at
impossibly	impossibly	rr
gifted	gifted	jj
but	but	ccb
penniless	penniless	jj
Ernest	ernest	np1
Penn	penn	np1
Wielder	wielder	np1_nn1
.	.	y
"	"	y
Judith	judith	np1
!	!	y
Judith	judith	np1
!	!	y
Judith	judith	np1
!	!	y
"	"	y
he	he	pphs1
murmured	murmur	vvd
,	,	y
chucking	chuck	vvg
her	her	appge_ppho1
small	small	jj
,	,	y
stubborn	stubborn	jj
ivory	ivory	nn1
chin	chin	nn1
playfully	playfully	rr
and	and	cc
tenderly	tenderly	rr
.	.	y
After	after	cs_ii
a	a	at1
longish	longish	jj
interlude	interlude	nn1
of	of	io
breathless	breathless	jj
passionate	passionate	jj
kisses	kiss	nn2
,	,	y
they	they	pphs2
ascended	ascend	vvd
the	the	at
stairs	stair	nn2
arm	arm	nn1_vv0%
in	in	ii
arm	arm	nn1
,	,	y
once	once	rr21
again	again	rr22
traversed	traverse	vvd_vvn
the	the	at
dark	dark	jj_nn1
hallway	hallway	nn1
hung	hang	vvn_vvd
with	with	iw
tapestries	tapestry	nn2
of	of	io
deep	deep	jj
purple	purple	jj_nn1@
,	,	y
and	and	cc
emerged	emerge	vvd
once	once	rr21
more	more	rr22
into	into	ii
the	the	at
cheery	cheery	jj
coziness	coziness	nn1
of	of	io
the	the	at
luxuriously	luxuriously	rr
appointed	appoint	vvn_jj@
drawing	drawing	nn1
room	room	nn1
,	,	y
where	where	cs_rrq
a	a	at1
roaring	roaring	jj@_nn1@
fire	fire	nn1
blazed	blaze	vvd_vvn@
in	in	ii
the	the	at
great	great	jj
marble	marble	nn1
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
,	,	y
its	its	z'
blue	blue	jj
metal	metal	nn1
barrel	barrel	nn1
glinting	glint	vvg
in	in	ii
the	the	at
firelight	firelight	nn1
--	--	x
a	a	at1
loaded	loaded	jj
rifle	rifle	nn1
.	.	y
They	they	pphs2
stood	stand	vvd
before	before	ii_cs
the	the	at
fireplace	fireplace	nn1
in	in	ii
silence	silence	nn1
,	,	y
each	each	dd1
drinking	drinking	nn1_vvg
in	in	ii
the	the	at
delicious	delicious	jj
presence	presence	nn1
of	of	io
the	the	at
other	other	jj_nn1@
.	.	y
Then	then	rt
her	her	appge
mood	mood	nn1
turned	turn	vvd_vvn
dark	dark	nn1_jj
.	.	y
"	"	y
Ernest	ernest	np1
,	,	y
we	we	ppis2
must	must	vm
n't	n't	xx
.	.	y
.	.	y
.	.	y
we	we	ppis2
must	must	vm
n't	n't	xx
break	break	vvi
it	it	pph1
off	off	rp
or	or	cc
do	do	vd0
anything	anything	pn1
rash	rash	jj
until	until	cs
we	we	ppis2
've	have	vh0
explored	explore	vvn
every	every	at1
avenue	avenue	nn1
,	,	y
"	"	y
she	she	pphs1
said	say	vvd
ambiguously	ambiguously	rr
.	.	y
"	"	y
Is	be	vbz
there	there	ex
a	a	at1
viable	viable	jj
solution	solution	nn1
?	?	y
"	"	y
he	he	pphs1
responded	respond	vvd
ironically	ironically	rr
.	.	y
"	"	y
Judith	judith	np1
,	,	y
I	i	ppis1
'm	be	vbm
leading	lead	vvg
a	a	at1
life	life	nn1
of	of	io
quiet	quiet	jj
desperation	desperation	nn1
without	without	iw
you	you	ppy
.	.	y
"	"	y
He	he	pphs1
moaned	moan	vvd
.	.	y
"	"	y
Why	why	rrq
,	,	y
why	why	rrq
,	,	y
must	must	vm
your	your	appge
father	father	nn1
have	have	vhi
stipulated	stipulate	vvn
in	in	ii
his	his	appge
will	will	nn1@
that	that	cst
you	you	ppy
would	would	vm
be	be	vbi
cut	cut	vvn
off	off	rp
without	without	iw
a	a	at1
cent	cent	nnu1
if	if	csw@_cs
we	we	ppis2
married	marry	vvd@
?	?	y
"	"	y
"	"	y
Married	married	jj_vvn@_vvd@
each	each	ppx221
other	other	ppx222
,	,	y
"	"	y
she	she	pphs1
corrected	correct	vvd
.	.	y
"	"	y
Darling	darling	nn1
,	,	y
I	i	ppis1
've	have	vh0
told	tell	vvn
you	you	ppy
,	,	y
he	he	pphs1
could	could	vm
never	never	rr
bear	bear	vvi
literary	literary	jj
people	people	nn
.	.	y
"	"	y
"	"	y
Oh	oh	uh
!	!	y
"	"	y
he	he	pphs1
shot	shoot	vvd
back	back	rp
angrily	angrily	rr
.	.	y
"	"	y
I	i	ppis1
feel	feel	vv0
we	we	ppis2
are	be	vbr
somehow	somehow	rr
caught	catch	vvn_vvd
in	in	ii
a	a	at1
web	web	nn1
of	of	io
good	good	jj
and	and	cc
evil	evil	nn1_jj
!	!	y
"	"	y
"	"	y
Yes	yes	uh
,	,	y
yes	yes	uh
,	,	y
I	i	ppis1_zz1%
,	,	y
too	too	rr@_rg
,	,	y
feel	feel	vv0
that	that	dd1
paradox	paradox	nn1
.	.	y
But	but	ccb
there	there	ex
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
mere	mere	jj
formula	formula	nn1
.	.	y
"	"	y
"	"	y
We	we	ppis2
have	have	vh0
experienced	experience	vvn
total	total	jj
alienation	alienation	nn1
,	,	y
with	with	iw
no	no	at
shock	shock	nn1
of	of	io
recognition	recognition	nn1
,	,	y
no	no	at
moment	moment	nn1
of	of	io
truth	truth	nn1
,	,	y
no	no	at
catharsis	catharsis	nn1
,	,	y
no	no	at
redemption	redemption	nn1
,	,	y
no	no	at
salvation	salvation	nn1
to	to	to
bring	bring	vvi
about	about	rp
final	final	jj
regeneration	regeneration	nn1
and	and	cc
peace	peace	nn1
.	.	y
"	"	y
She	she	pphs1
looked	look	vvd
at	at	ii
him	him	ppho1
helplessly	helplessly	rr
.	.	y
"	"	y
So	so	cs@_rr
I	i	ppis1
'm	be	vbm
leaving	leave	vvg
,	,	y
"	"	y
he	he	pphs1
declared	declare	vvd
abruptly	abruptly	rr
.	.	y
"	"	y
Show	show	vv0
me	me	ppio1
to	to	ii
the	the	at
door	door	nn1
?	?	y
"	"	y
"	"	y
Oh	oh	uh
,	,	y
I	i	ppis1
could	could	vm
n't	n't	xx
possibly	possibly	rr
go	go	vvi
back	back	rp
through	through	ii
that	that	dd1
purple	purple	jj
passage	passage	nn1
again	again	rt
,	,	y
"	"	y
she	she	pphs1
groaned	groan	vvd
.	.	y
"	"	y
No	no	xx
?	?	y
Then	then	rt
I	i	ppis1
'll	will	vm
go	go	vvi
alone	alone	rr_jj
.	.	y
"	"	y
"	"	y
Oh	oh	uh
,	,	y
darling	darling	nn1
,	,	y
please	please	rr
do	do	vd0
n't	n't	xx
leave	leave	vvi
me	me	ppio1
,	,	y
"	"	y
she	she	pphs1
remonstrated	remonstrate	vvd
pleadingly	pleadingly	rr
.	.	y
"	"	y
Is	be	vbz
n't	n't	xx
there	there	ex
something	something	pn1
we	we	ppis2
can	can	vm
do	do	vdi
?	?	y
"	"	y
There	there	ex
was	be	vbdz
a	a	at1
caesura	caesura	nn1
.	.	y
He	he	pphs1
reached	reach	vvd
into	into	ii
the	the	at
inner	inner	jj
breast	breast	nn1
pocket	pocket	nn1
of	of	io
his	his	appge
tweed	tweed	nn1
jacket	jacket	nn1
and	and	cc
pulled	pull	vvd_vvn
out	out	rp
his	his	appge
plot	plot	nn1
wheel	wheel	nn1
.	.	y
He	he	pphs1
studied	study	vvd
it	it	pph1
,	,	y
gave	give	vvd
it	it	pph1
a	a	at1
few	few	da2
twirls	twirl	nn2
,	,	y
then	then	rt
threw	throw	vvd
it	it	pph1
disgustedly	disgustedly	rr
into	into	ii
the	the	at
fire	fire	nn1
.	.	y
"	"	y
I	i	ppis1
'm	be	vbm
afraid	afraid	jj
we	we	ppis2
are	be	vbr
hopelessly	hopelessly	rr
trapped	trap	vvn_vvd
in	in	ii
a	a	at1
world	world	nn1
we	we	ppis2
never	never	rr
made	make	vvn_vvd
.	.	y
"	"	y
"	"	y
Haunted	haunt	vvn
by	by	ii
a	a	at1
house	house	nn1
we	we	ppis2
never	never	rr
built	build	vvn_vvd
.	.	y
"	"	y
"	"	y
Without	without	iw
a	a	at1
room	room	nn1
of	of	io
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
"	"	y
she	she	pphs1
repeated	repeat	vvd
emphatically	emphatically	rr
.	.	y
"	"	y
You	you	ppy
have	have	vh0
found	find	vvn
the	the	at
right	right	jj_nn1
word	word	nn1
and	and	cc
not	not	xx
its	its	z'
second	second	md
cousin	cousin	nn1
.	.	y
"	"	y
"	"	y
Thank	thank	vv0
you	you	ppy
.	.	y
"	"	y
His	his	appge
inflexible	inflexible	jj
jawline	jawline	nn1
softened	soften	vvn
in	in	ii
the	the	at
firelight	firelight	nn1
.	.	y
"	"	y
Do	do	vd0
you	you	ppy
remember	remember	vvi
how	how	rrq
we	we	ppis2
met	meet	vvd
?	?	y
"	"	y
"	"	y
Darling	darling	nn1
,	,	y
how	how	rrq
could	could	vm
I	i	ppis1
ever	ever	rr
forget	forget	vvi
?	?	y
That	that	dd1
rainy	rainy	jj
day	day	nnt1
--	--	x
bumping	bump	vvg_nn1@
into	into	ii
each	each	ppx221
other	other	ppx222
in	in	ii
Brentano	brentano	np1
's	's	ge
--	--	x
while	while	cs
browsing	browse	vvg
the	the	at
same	same	da
bookshelf	bookshelf	nn1
--	--	x
you	you	ppy
with	with	iw
an	a	at1
armload	armload	nn1
of	of	io
books	book	nn2
.	.	y
.	.	y
.	.	y
.	.	y
You	you	ppy
dropped	drop	vvd
them	them	ppho2
?	?	y
"	"	y
"	"	y
Yes	yes	uh
,	,	y
and	and	cc
?	?	y
"	"	y
"	"	y
?	?	y
and	and	cc
I	i	ppis1
helped	help	vvd
you	you	ppy
pick	pick	vvi
them	them	ppho2
up	up	rp
.	.	y
Our	our	appge
eyes	eye	nn2
met	meet	vvd_vvn
.	.	y
Do	do	vd0
you	you	ppy
remember	remember	vvi
?	?	y
"	"	y
"	"	y
Yes	yes	uh
?	?	y
"	"	y
"	"	y
?	?	y
and	and	cc
afterwards	afterwards	rt
at	at	ii
the	the	at
little	little	jj
tea	tea	nn1
room	room	nn1
next	next	md
door	door	nn1
--	--	x
we	we	ppis2
dashed	dash	vvd
over	over	rp
in	in	ii
the	the	at
rain	rain	nn1
--	--	x
and	and	cc
spent	spend	vvd_vvn
the	the	at
whole	whole	jj
afternoon	afternoon	nnt1
?	?	y
"	"	y
"	"	y
?	?	y
discussing	discuss	vvg
?	?	y
"	"	y
"	"	y
Carl	carl	np1
Jung	jung	np1_vvd
!	!	y
"	"	y
she	she	pphs1
interposed	interpose	vvd
.	.	y
"	"	y
And	and	cc
indulging	indulge	vvg
in	in	ii_rp@
gay	gay	jj
repartee	repartee	nn1
.	.	y
And	and	cc
I	i	ppis1
found	find	vvd
out	out	rp
that	that	cst
you	you	ppy
lived	live	vvd_vvn
in	in	ii
the	the	at
middle	middle	nn1
of	of	io
a	a	at1
writers	writer	nn2
'	'	ge
block	block	nn1
in	in	ii
Greenwich	greenwich	np1
Village	village	np1
.	.	y
And	and	cc
when	when	cs
the	the	at
rain	rain	nn1
stopped	stop	vvd
I	i	ppis1
invited	invite	vvd
you	you	ppy
up	up	ii21
to	to	ii22
my	my	appge
townhouse	townhouse	nn1
for	for	if
cocktails	cocktail	nn2
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
and	and	cc
yes	yes	uh
you	you	ppy
said	say	vvd
yes	yes	uh
I	i	ppis1
will	will	vv0%_vm
Yes	yes	uh
.	.	y
But	but	ccb
then	then	rt
you	you	ppy
came	come	vvd
to	to	ii
your	your	appge
senses	sense	nn2
like	like	ii
the	the	at
gentleman	gentleman	nn1
you	you	ppy
are	be	vbr
and	and	cc
vowed	vow	vvd
you	you	ppy
would	would	vm
never	never	rr
use	use	vvi
your	your	appge
poetic	poetic	jj
license	license	nn1
to	to	to
go	go	vvi
beyond	beyond	ii
the	the	at
boundaries	boundary	nn2
of	of	io
good	good	jj
taste	taste	nn1
with	with	iw
me	me	ppio1
?	?	y
"	"	y
"	"	y
Those	those	dd2
are	be	vbr
my	my	appge
lines	line	nn2
,	,	y
"	"	y
he	he	pphs1
interjected	interject	vvd
,	,	y
suddenly	suddenly	rr
angry	angry	jj
.	.	y
"	"	y
You	you	ppy
are	be	vbr
shifting	shift	vvg
the	the	at
point	point	nn1
of	of	io
view	view	nn1
to	to	ii
yourself	yourself	ppx1
.	.	y
I	i	ppis1
wo	will	vm
n't	n't	xx
let	let	vvi
you	you	ppy
!	!	y
"	"	y
"	"	y
I	i	ppis1
'll	will	vm
shift	shift	vvi
the	the	at
point	point	nn1
of	of	io
view	view	nn1
if	if	cs
I	i	ppis1
bloody	bloody	rg
well	well	rr
want	want	vv0
to	to	to
.	.	y
"	"	y
"	"	y
No	no	xx
,	,	y
you	you	ppy
wo	will	vm
n't	n't	xx
!	!	y
"	"	y
"	"	y
Oh	oh	uh
,	,	y
really	really	rr
?	?	y
"	"	y
she	she	pphs1
queried	query	vvd
.	.	y
"	"	y
Watch	watch	vv0
me	me	ppio1
.	.	y
"	"	y
There	there	ex
was	be	vbdz
a	a	at1
pregnant	pregnant	jj
caesura	caesura	nn1
.	.	y
"	"	y
Well	well	rr
,	,	y
show	show	vv0
me	me	ppio1
,	,	y
do	do	vd0
n't	n't	xx
tell	tell	vvi
me	me	ppio1
.	.	y
Do	do	vd0
something	something	pn1
.	.	y
Give	give	vv0
a	a	at1
gesture	gesture	nn1
.	.	y
"	"	y
"	"	y
Why	why	rrq
?	?	y
"	"	y
"	"	y
Because	because	cs
actions	action	nn2
reveal	reveal	vv0
character	character	nn1
.	.	y
"	"	y
"	"	y
Oh	oh	uh
,	,	y
you	you	ppy
and	and	cc
your	your	appge
Aristotle	aristotle	np1
and	and	cc
your	your	appge
Krapp	krapp	nn1_np1
's	's	ge
English	english	nn1_jj
!	!	y
"	"	y
she	she	pphs1
expostulated	expostulate	vvd
bitterly	bitterly	rr
.	.	y
"	"	y
Sometimes	sometimes	rt
I	i	ppis1
think	think	vv0
Father	father	nn1
was	be	vbdz
right	right	jj
!	!	y
"	"	y
At	at	ii
the	the	at
mention	mention	nn1
of	of	io
her	her	appge
detested	detested	jj
forebear	forebear	nn1
,	,	y
he	he	pphs1
lost	lose	vvd
his	his	appge
head	head	nn1
,	,	y
and	and	cc
anger	anger	nn1
blinded	blind	vvd_vvn
his	his	appge
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
her	her	ppho1
furiously	furiously	rr
.	.	y
"	"	y
Darling	darling	nn1
,	,	y
we	we	ppis2
're	be	vbr
quarreling	quarrel	vvg
.	.	y
Ernest	ernest	np1
,	,	y
why	why	rrq
must	must	vm
you	you	ppy
do	do	vdi
this	this	dd1
?	?	y
"	"	y
she	she	pphs1
queried	query	vvd
gutterally	gutterally	rr
.	.	y
"	"	y
Because	because	cs
,	,	y
"	"	y
Ernest	ernest	np1
countered	counter	vvd
earnestly	earnestly	rr
,	,	y
"	"	y
we	we	ppis2
must	must	vm
earn	earn	vvi
our	our	appge
climax	climax	nn1
.	.	y
"	"	y
She	she	pphs1
broke	break	vvd
away	away	rl
.	.	y
"	"	y
It	it	pph1
's	be	vbz
no	no	at
good	good	jj
,	,	y
darling	darling	nn1
.	.	y
You	you	ppy
should	should	vm
never	never	rr
have	have	vhi
thrown	throw	vvn
away	away	rl
your	your	appge
plot	plot	nn1
wheel	wheel	nn1
.	.	y
"	"	y
He	he	pphs1
stared	stare	vvd
at	at	ii
the	the	at
mantle	mantle	nn1
as	as	cs21
if	if	cs22
he	he	pphs1
had	have	vhd
not	not	xx
heard	hear	vvn
her	her	ppho1
.	.	y
She	she	pphs1
drew	draw	vvd
herself	herself	ppx1
up	up	ii21
to	to	ii22
her	her	appge
full	full	jj
stature	stature	nn1
.	.	y
"	"	y
It	it	pph1
's	be	vbz
all	all	rr
over	over	rp@_ii
,	,	y
"	"	y
she	she	pphs1
opined	opine	vvd
.	.	y
"	"	y
Opined	opined	np1@_jj@
!	!	y
That	that	dd1
does	do	vdz
it	it	pph1
!	!	y
"	"	y
he	he	pphs1
ejaculated	ejaculate	vvd
,	,	y
and	and	cc
strode	stride	vvd
to	to	ii
the	the	at
fireplace	fireplace	nn1
.	.	y
(	(	y
They	they	pphs2
had	have	vhd
moved	move	vvn
away	away	ii21_rl
from	from	ii22_ii
their	their	appge
former	former	da
positions	position	nn2
near	near	ii
the	the	at
fireplace	fireplace	nn1
in	in	ii
their	their	appge
frantic	frantic	jj
struggle	struggle	nn1
.	.	y
)	)	y
He	he	pphs1
took	take	vvd
down	down	rp
old	old	jj
Colonel	colonel	nnb
Bayard	bayard	np1
Cashcrammer	cashcrammer	np1
's	's	ge_vbz
bayoneted	bayoneted	jj@_vvn@
Rebelbloodstained	rebelbloodstained	jj
,	,	y
dark	dark	nn1_jj
,	,	y
war-scarred	war-scarred	jj_nn1
firearm	firearm	nn1
from	from	ii
its	its	z'
time-honored	time-honored	jj
position	position	nn1
.	.	y
(	(	y
It	it	pph1
may	may	vm
seem	seem	vvi
strange	strange	jj
to	to	ii
the	the	at
uninitiated	uninitiated	jj
reader	reader	nn1
that	that	cst
there	there	ex
was	be	vbdz
a	a	at1
rifle	rifle	nn1
over	over	ii
the	the	at
fireplace	fireplace	nn1
of	of	io
the	the	at
elegant	elegant	jj
drawing	drawing	nn1
room	room	nn1
,	,	y
but	but	ccb
that	that	dd1
,	,	y
dear	dear	jj
reader	reader	nn1
,	,	y
was	be	vbdz
the	the	at
Cashcrammer	cashcrammer	nn1_np1
way	way	nn1
.	.	y
)	)	y
"	"	y
What	what	ddq
are	be	vbr
you	you	ppy
going	go	vvg
to	to	to
do	do	vdi
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
@		ii
I	i	ppis1
am	be	vbm
going	go	vvgk
to	to	to
fire	fire	vvi
it	it	pph1
at	at	ii
you	you	ppy
,	,	y
"	"	y
he	he	pphs1
reiterated	reiterate	vvd
patiently	patiently	rr
.	.	y
Her	her	appge
hands	hand	nn2
flew	fly	vvd
to	to	ii
the	the	at
white	white	jj
column	column	nn1
of	of	io
her	her	appge
throat	throat	nn1
.	.	y
"	"	y
But	but	ccb
why	why	rrq
,	,	y
why	why	rrq
,	,	y
must	must	vm
you	you	ppy
fire	fire	vvi
it	it	pph1
?	?	y
"	"	y
she	she	pphs1
pursued	pursue	vvd
.	.	y
"	"	y
Because	because	cs
,	,	y
"	"	y
he	he	pphs1
rejoined	rejoin	vvd
hoarsely	hoarsely	rr
,	,	y
his	his	appge
voice	voice	nn1
half-choking	half-choking	nn1
on	on	ii
the	the	at
words	word	nn2
,	,	y
"	"	y
because	because	cs
it	it	pph1
's	be	vbz
there	there	rl
.	.	y
"	"	y
##1002169		
From	from	ii
Farewell	farewell	nn1
to	to	ii
Ogres	ogres	np1
Imbuga	imbuga	np1
,	,	y
Francis	francis	np1
Literary	literary	jj
Review	review	nn1
;	;	y
Summer	summer	nnt1
1991	1991	mc
;	;	y
34	34	mc
,	,	y
4	4	mc
;	;	y
Research	research	nn1_vv0@
Library	library	nn1
##	##	fo
FRANCIS	francis	np1
IMBUGA	imbuga	np1_nn1
From	from	ii
Farewell	farewell	nn1
to	to	ii
Ogres	ogres	np1
Scene	scene	nn1
One	one	mc1
(	(	y
Excerpt	excerpt	np1
)	)	y
Dawn	dawn	np1
,	,	y
at	at	ii
the	the	at
shrine	shrine	nn1
of	of	io
the	the	at
god	god	nn1
of	of	io
rain	rain	nn1
,	,	y
now	now	rt
turned	turn	vvn_vvd
into	into	ii
an	a	at1
asylum	asylum	nn1
for	for	if
the	the	at
mentally	mentally	rr
tired	tired	jj
,	,	y
or	or	cc
active	active	jj
;	;	y
for	for	if
a	a	at1
small	small	jj
fee	fee	nn1
.	.	y
Downstage	downstage	jj
centre	center	nn1
is	be	vbz
a	a	at1
grass-thatched	grass-thatched	jj
hut	hut	nn1
.	.	y
To	to	ii
stage	stage	nn1
right	right	nn1
of	of	io
the	the	at
hut	hut	nn1
,	,	y
standing	stand	vvg
on	on	ii_rp@
an	a	at1
anthill	anthill	nn1
with	with	iw
her	her	appge
back	back	nn1
